X [m],Y [m],NUM,MODO,Index_x,Index_y
9506.703910614526,12484.06779661017,1,6,238,310
10065.921787709498,11074.57627118644,2,6,252,275
10065.921787709498,12927.050847457627,3,6,252,321
10105.86592178771,14256.0,4,6,253,354
10625.13966480447,10188.610169491525,5,6,266,253
10625.13966480447,11517.559322033898,6,6,266,286
10625.13966480447,12886.77966101695,7,6,266,320
10665.083798882682,15101.694915254237,8,6,267,375
11184.35754189944,10269.152542372882,9,6,280,255
11184.35754189944,12041.084745762711,10,6,280,299
11184.35754189944,13813.016949152543,11,6,280,343
11224.301675977653,15141.966101694916,12,6,281,376
11743.575418994413,11155.118644067798,13,6,294,277
11743.575418994413,12484.06779661017,14,6,294,310
11743.575418994413,13813.016949152543,15,5,294,343
11783.519553072625,15141.966101694916,16,6,295,376
12302.793296089385,9745.627118644068,17,6,308,242
12302.793296089385,12041.084745762711,18,6,308,299
12302.793296089385,13289.49152542373,19,5,308,330
12862.011173184357,9745.627118644068,20,6,322,242
12862.011173184357,12041.084745762711,21,6,322,299
12862.011173184357,13289.49152542373,22,5,322,330
13421.22905027933,9745.627118644068,23,6,336,242
13421.22905027933,11598.101694915254,24,6,336,288
13421.22905027933,12846.50847457627,25,6,336,319
13980.446927374302,8940.203389830509,26,6,350,222
13980.446927374302,10188.610169491525,27,6,350,253
13980.446927374302,12041.084745762711,28,6,350,299
14060.335195530726,13289.49152542373,29,6,352,330
14539.664804469274,9302.64406779661,30,6,364,231
14539.664804469274,12041.084745762711,31,6,364,299
14619.553072625698,13289.49152542373,32,6,366,330
15098.882681564246,9342.915254237289,33,6,378,232
15098.882681564246,11155.118644067798,34,6,378,277
15737.988826815643,9302.64406779661,35,6,394,231
15737.988826815643,11155.118644067798,36,6,394,277
16297.206703910615,9302.64406779661,37,6,408,231
16297.206703910615,11155.118644067798,38,6,408,277
16856.424581005587,8859.661016949152,39,6,422,220
16856.424581005587,10188.610169491525,40,6,422,253
17415.64245810056,8416.677966101695,41,6,436,209
17415.64245810056,9745.627118644068,42,6,436,242
17974.86033519553,8416.677966101695,43,6,450,209
17974.86033519553,9745.627118644068,44,6,450,242
18534.078212290504,8416.677966101695,45,6,464,209
18534.078212290504,9745.627118644068,46,6,464,242
19093.296089385476,8859.661016949152,47,6,478,220
19093.296089385476,10188.610169491525,48,6,478,253
