X [m],Y [m],NUM,MODO,Index_x,Index_y
10105.86592178771,10551.050847457627,1,6,253,262
9546.648044692738,12685.42372881356,2,6,239,315
10025.977653631286,14336.542372881357,3,6,251,356
10824.86033519553,10148.338983050848,4,6,271,252
10145.810055865923,11839.728813559323,5,6,254,294
10625.13966480447,15061.42372881356,6,6,266,374
10824.86033519553,11678.64406779661,7,6,271,290
11144.413407821228,13370.033898305084,8,6,279,332
11184.35754189944,15141.966101694916,9,6,280,376
11503.910614525139,9946.983050847457,10,6,288,247
11384.078212290502,11356.474576271186,11,6,285,282
11743.575418994413,14094.915254237289,12,6,294,350
11743.575418994413,15343.322033898305,13,6,294,381
12182.960893854748,10953.762711864407,14,6,305,272
12302.793296089385,13531.118644067798,15,2,308,336
12143.016759776536,9544.271186440677,16,6,304,237
11983.240223463687,12282.71186440678,17,6,300,305
12742.17877094972,10349.694915254237,18,6,319,257
12542.458100558659,12242.440677966102,19,6,314,304
13820.670391061452,9101.28813559322,20,6,346,226
13900.558659217877,11839.728813559323,21,5,348,294
14419.832402234637,13490.847457627118,22,6,361,335
14379.888268156425,8658.305084745763,23,6,360,215
14539.664804469274,11880.0,24,6,364,295
15098.882681564246,13088.135593220339,25,6,378,325
14939.106145251397,9302.64406779661,26,6,374,231
15777.932960893855,9020.745762711864,27,6,395,224
16337.150837988827,10188.610169491525,28,6,409,253
16337.150837988827,8940.203389830509,29,6,409,222
16896.368715083798,9785.898305084746,30,6,423,243
16896.368715083798,8537.49152542373,31,6,423,212
17495.530726256984,10108.06779661017,32,6,438,251
17455.58659217877,8537.49152542373,33,6,437,212
18054.748603351956,10631.593220338984,34,6,452,264
18054.748603351956,8658.305084745763,35,6,452,215
18613.96648044693,9906.71186440678,36,6,466,246
18613.96648044693,8497.22033898305,37,6,466,211
19213.12849162011,10349.694915254237,38,6,481,257
19173.1843575419,8859.661016949152,39,6,480,220
