X [m],Y [m],NUM,MODO,Index_x,Index_y
9586.59217877095,12806.237288135593,1,0,240,318
9706.424581005587,11557.830508474577,2,0,243,287
10145.810055865923,13370.033898305084,3,0,254,332
10145.810055865923,14618.440677966102,4,0,254,363
10265.64245810056,11074.57627118644,5,0,257,275
10705.027932960895,12564.610169491525,6,0,268,312
10705.027932960895,13813.016949152543,7,0,268,343
10705.027932960895,15061.42372881356,8,0,268,374
10824.86033519553,11316.203389830509,9,0,271,281
11264.245810055865,12564.610169491525,10,0,282,312
11264.245810055865,13933.830508474577,11,0,282,346
11264.245810055865,15182.237288135593,12,0,282,377
11384.078212290502,11195.389830508475,13,0,285,278
11823.463687150837,12604.881355932202,14,0,296,313
11823.463687150837,13853.28813559322,15,0,296,344
11823.463687150837,15262.77966101695,16,0,296,379
11903.351955307262,9866.440677966102,17,0,298,245
13301.396648044692,12282.71186440678,18,0,333,305
12702.234636871508,13531.118644067798,19,0,318,336
13021.787709497206,9705.35593220339,20,0,326,241
13101.675977653631,10953.762711864407,21,0,328,272
13301.396648044692,13531.118644067798,22,0,333,336
13581.005586592179,9383.186440677966,23,0,340,233
13660.893854748603,10631.593220338984,24,0,342,264
13860.614525139665,11880.0,25,0,347,295
14140.22346368715,8779.118644067798,26,0,354,218
14220.111731843575,10389.966101694916,27,0,356,258
14419.832402234637,12282.71186440678,28,0,361,305
14220.111731843575,13531.118644067798,29,0,356,336
14699.441340782123,9020.745762711864,30,0,368,224
14779.329608938548,10953.762711864407,31,0,370,272
14979.05027932961,12202.169491525423,32,0,375,303
14779.329608938548,13531.118644067798,33,0,370,336
15258.659217877095,9383.186440677966,34,0,382,233
15338.54748603352,10873.22033898305,35,0,384,270
15817.877094972067,8980.474576271186,36,0,396,223
15897.765363128492,11195.389830508475,37,0,398,278
16377.09497206704,8940.203389830509,38,0,410,222
16496.927374301675,11114.847457627118,39,0,413,276
16936.312849162012,8497.22033898305,40,0,424,211
17056.145251396647,10994.033898305084,41,0,427,273
17495.530726256984,8497.22033898305,42,0,438,211
17615.36312849162,10792.677966101695,43,0,441,268
18054.748603351956,8537.49152542373,44,0,452,212
18174.58100558659,10792.677966101695,45,0,455,268
18613.96648044693,8577.762711864407,46,0,466,213
18733.798882681564,10551.050847457627,47,0,469,262
19173.1843575419,9020.745762711864,48,0,480,224
19293.016759776536,10389.966101694916,49,0,483,258
