Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
690,39,72801.0,6.7114995,31.71,33.32,34.53,36.11,37.05,30.74,36.3
691,39,72801.0,6.7599428,31.75,33.31,34.57,36.11,37.54,30.88,36.11
692,39,72801.0,6.929291,31.74,33.26,34.62,36.02,38.01,31.01,36.17
693,39,72801.0,6.6691777,31.75,33.34,34.56,36.05,37.49,30.86,36.22
694,39,72801.0,6.6474247,31.73,33.34,34.52,36.21,37.01,30.73,36.31
695,39,72801.0,6.7964343,31.72,33.34,34.49,36.28,37.44,30.74,36.31
696,39,72801.0,6.7446805,31.73,33.37,34.47,36.09,37.01,30.73,36.31
697,39,72801.0,6.7069611,31.72,33.33,34.5,36.19,37.44,30.74,36.08
698,39,72801.0,6.7573655,31.72,33.29,34.51,35.95,37.95,30.86,35.86
699,39,72801.0,6.7272557,31.71,33.29,34.57,35.88,37.44,30.76,36.31
700,39,72801.0,6.7974756,31.7,33.25,34.56,36.0,37.03,30.74,36.31
701,39,72801.0,6.7294214,31.73,33.31,34.54,36.1,37.52,30.9,36.12
702,39,72801.0,6.7719621,31.7,33.32,34.45,36.02,37.04,30.74,36.31
703,39,72801.0,6.7529092,31.73,33.29,34.54,36.04,37.42,30.82,36.25
704,39,72801.0,6.7017195,31.6,33.19,34.42,35.98,37.91,30.85,35.83
705,39,72801.0,6.6744766,31.52,33.21,34.34,36.11,37.38,30.82,36.29
706,39,72801.0,6.6600027,31.63,33.24,34.46,36.12,37.8,30.81,36.01
707,39,72801.0,6.692753,31.71,33.25,34.58,36.02,37.37,30.75,36.32
708,39,72801.0,6.7562261,31.72,33.29,34.52,36.16,37.84,30.77,36.09
709,39,72801.0,6.7007314,31.72,33.32,34.49,35.99,37.38,30.74,36.32
710,39,72801.0,6.6335032,31.7,33.32,34.46,36.05,37.61,30.77,36.33
711,39,72801.0,6.6463279,31.71,33.33,34.46,36.21,37.23,30.77,36.33
712,39,72801.0,6.8048007,31.71,33.29,34.49,36.14,37.5,30.64,36.0
713,39,72801.0,6.6542045,31.7,33.3,34.45,36.06,37.03,30.77,36.34
714,39,72801.0,6.718632,31.74,33.28,34.56,36.12,37.43,30.79,36.34
715,39,72801.0,6.7737349,31.62,33.2,34.45,36.13,37.91,30.92,36.07
716,39,72801.0,6.6290845,31.7,33.2,34.58,36.04,37.39,30.78,36.34
717,39,72801.0,6.678032,31.68,33.18,34.55,36.09,37.02,30.76,36.33
718,39,72801.0,6.6210199,31.72,33.26,34.54,36.14,37.44,30.79,36.34
719,39,72801.0,6.6644702,31.71,33.19,34.6,36.03,37.59,30.77,36.33
720,39,72801.0,6.6922861,31.73,33.26,34.53,36.2,38.08,30.79,36.34
721,39,72801.0,6.7370274,31.72,33.26,34.6,36.02,37.57,30.76,36.33
722,39,72801.0,6.6985784,31.73,33.21,34.55,36.2,37.19,30.75,36.33
723,39,72801.0,6.7157348,31.6,33.18,34.43,36.09,37.64,30.78,36.34
724,39,72801.0,6.7283546,31.72,33.28,34.52,36.06,38.18,30.78,36.09
725,39,72801.0,7.0080849,31.7,33.3,34.45,36.11,37.62,30.76,36.33
726,39,72801.0,6.6784724,31.66,33.19,34.43,36.17,37.19,30.75,36.33
727,39,72801.0,6.7314684,31.7,33.29,34.45,36.06,37.49,30.9,36.06
728,39,72801.0,6.9248692,31.7,33.27,34.49,35.95,37.88,30.79,36.34
729,39,72801.0,6.7936721,31.66,33.23,34.46,36.0,37.41,30.76,36.33
730,39,72801.0,6.8068062,31.66,33.24,34.46,36.11,37.83,30.78,36.33
731,39,72801.0,6.6715142,31.67,33.27,34.39,36.21,37.36,30.75,36.32
732,39,72801.0,6.6180435,31.66,33.22,34.42,36.28,37.83,30.78,36.33
733,39,72801.0,6.6627922,31.65,33.21,34.39,36.35,38.14,30.83,36.26
734,39,72801.0,6.6831312,31.64,33.17,34.45,36.16,37.63,30.75,36.32
735,39,72801.0,6.7315188,31.7,33.25,34.47,36.1,37.19,30.73,36.31
736,39,72801.0,6.7068841,31.7,33.26,34.44,36.0,37.71,30.88,36.12
737,39,72801.0,6.7724086,31.69,33.26,34.42,35.87,37.35,30.87,36.12
738,39,72801.0,6.811857,31.69,33.27,34.41,35.86,37.77,31.04,36.17
739,39,72801.0,6.6715246,31.61,33.17,34.38,36.07,37.3,30.88,36.12
740,39,72801.0,6.6695142,31.68,33.26,34.41,35.81,37.78,30.95,35.9
741,39,72801.0,6.703843,31.66,33.24,34.46,35.87,37.27,30.84,36.23
742,39,72801.0,6.7779458,31.66,33.26,34.37,35.91,37.77,30.99,36.18
743,39,72801.0,6.6644653,31.68,33.23,34.45,35.88,37.25,30.84,36.23
744,39,72801.0,6.81743,31.59,33.24,34.3,35.83,37.38,30.73,36.32
745,39,72801.0,6.6551647,31.66,33.26,34.38,35.72,37.87,30.76,36.33
746,39,72801.0,6.7299993,31.68,33.27,34.42,35.79,37.38,30.73,36.32
747,39,72801.0,6.6722378,31.66,33.26,34.4,35.85,37.01,30.73,36.32
748,39,72801.0,6.8771194,31.69,33.29,34.42,36.03,36.67,30.72,36.32
749,39,72801.0,6.6266587,31.69,33.28,34.43,35.96,37.06,30.72,36.09
750,39,72801.0,6.6813015,31.71,33.29,34.47,35.87,37.54,30.86,35.84
751,39,72801.0,6.8118534,31.68,33.3,34.41,36.0,38.02,30.79,36.09
752,39,72801.0,6.738629,31.71,33.27,34.5,36.14,37.46,30.75,36.34
753,39,72801.0,6.7293426,31.7,33.24,34.49,36.01,37.03,30.73,36.33
754,39,72801.0,6.6717531,31.71,33.28,34.47,35.84,37.46,30.75,36.33
755,39,72801.0,6.6715498,31.69,33.27,34.43,35.98,37.95,30.77,36.3
756,39,72801.0,6.663914,31.69,33.22,34.44,35.91,37.45,30.75,36.33
757,39,72801.0,6.6685699,31.72,33.28,34.48,35.98,37.03,30.73,36.33
758,39,72801.0,6.6098748,31.7,33.28,34.43,36.02,37.55,30.73,36.02
759,39,72801.0,6.7337313,31.7,33.28,34.42,35.87,38.07,30.96,35.97
760,39,72801.0,6.6501469,31.69,33.25,34.46,35.9,37.51,30.83,36.06
761,39,72801.0,6.8810596,31.69,33.24,34.47,35.93,37.53,30.75,36.33
762,39,72801.0,6.7048294,31.72,33.28,34.5,36.07,37.1,30.75,36.34
763,39,72801.0,6.76954,31.72,33.33,34.44,36.13,37.09,30.86,36.03
764,39,72801.0,6.7146835,31.74,33.34,34.49,36.07,37.38,30.77,36.34
765,39,72801.0,6.6541282,31.69,33.28,34.48,35.97,37.65,30.78,36.34
766,39,72801.0,6.7320783,31.74,33.3,34.53,36.02,37.65,30.76,36.33
767,39,72801.0,6.6962783,31.73,33.29,34.5,36.07,37.21,30.74,36.33
768,39,72801.0,6.7851664,31.72,33.31,34.45,36.05,37.66,30.77,36.34
769,39,72801.0,6.6512138,31.7,33.3,34.44,35.82,38.13,30.84,36.08
770,39,72801.0,6.6076203,31.67,33.25,34.46,35.89,37.63,30.75,36.33
771,39,72801.0,6.6464481,31.72,33.33,34.46,35.86,37.17,30.72,36.32
772,39,72801.0,6.5923579,31.71,33.33,34.45,35.94,37.59,30.75,36.33
773,39,72801.0,6.6646,31.67,33.29,34.4,35.98,37.12,30.72,36.32
774,39,72801.0,6.8324637,31.73,33.36,34.46,36.05,37.59,30.81,36.27
775,39,72801.0,6.6620689,31.71,33.33,34.44,36.17,38.05,30.8,36.03
776,39,72801.0,6.8383524,31.75,33.33,34.55,36.15,37.55,30.74,36.33
777,39,72801.0,6.8046871,31.71,33.34,34.44,36.18,38.04,30.76,36.33
778,39,72801.0,6.6747671,31.75,33.32,34.54,36.1,37.55,30.74,36.33
779,39,72801.0,6.6749018,31.7,33.33,34.43,36.15,37.15,30.72,36.32
780,39,72801.0,6.6552929,31.74,33.3,34.53,36.05,37.61,30.75,36.33
781,39,72801.0,6.774621,31.75,33.33,34.54,36.13,37.15,30.72,36.32
782,39,72801.0,6.7632404,31.76,33.41,34.5,36.13,37.65,30.86,36.13
783,39,72801.0,6.8365409,31.74,33.32,34.48,36.02,38.2,31.04,36.18
784,39,72801.0,6.7771772,31.63,33.36,34.32,35.98,37.63,30.85,36.13
785,39,72801.0,6.7441134,31.73,33.4,34.44,36.1,37.81,30.76,36.33
786,39,72801.0,6.6412883,31.74,33.36,34.52,35.99,37.34,30.73,36.33
787,39,72801.0,6.714912,31.75,33.36,34.54,35.85,37.87,30.87,36.13
788,39,72801.0,6.5759201,31.75,33.37,34.54,35.89,37.35,30.73,36.33
789,39,72801.0,6.7130638,31.71,33.33,34.49,36.06,37.82,30.83,36.28
790,39,72801.0,6.6835638,31.72,33.32,34.5,36.0,37.35,30.74,36.33
791,39,72801.0,6.7671448,31.75,33.35,34.54,36.04,37.83,30.77,36.34
792,39,72801.0,6.6184876,31.64,33.32,34.4,36.02,37.36,30.74,36.33
793,39,72801.0,6.6832111,31.75,33.34,34.55,36.06,36.96,30.79,36.3
794,39,72801.0,6.6703836,31.74,33.36,34.52,36.05,37.39,30.64,36.32
795,39,72801.0,6.7229449,31.75,33.33,34.55,36.08,37.85,30.85,36.32
796,39,72801.0,6.7616465,31.75,33.32,34.55,36.02,37.39,30.75,36.33
797,39,72801.0,6.7063931,31.77,33.34,34.53,36.04,37.92,30.89,36.14
798,39,72801.0,6.6737152,31.7,33.28,34.5,36.01,37.86,30.75,36.33
799,39,72801.0,6.6915441,31.76,33.32,34.56,36.15,37.36,30.73,36.33
800,39,72801.0,6.7422685,31.75,33.31,34.55,36.21,36.98,30.72,36.33
801,39,72801.0,6.8114499,31.73,33.33,34.48,36.1,37.42,30.75,36.33
802,39,72801.0,6.7050114,31.69,33.28,34.49,36.09,37.95,30.85,35.84
803,39,72801.0,6.7464933,31.74,33.32,34.53,35.96,37.4,30.74,36.33
804,39,72801.0,6.7542729,31.73,33.38,34.46,35.99,37.9,30.76,36.1
805,39,72801.0,6.6699382,31.74,33.34,34.53,36.05,37.4,30.74,36.33
806,39,72801.0,6.8096361,31.74,33.32,34.49,35.94,36.98,30.71,36.29
807,39,72801.0,6.6961279,31.73,33.36,34.46,35.96,37.42,30.74,36.33
808,39,72801.0,6.6877661,31.72,33.37,34.46,36.09,37.44,30.74,36.32
809,39,72801.0,6.7009418,31.74,33.34,34.49,36.17,37.39,30.83,36.3
810,39,72801.0,6.688544,31.67,33.28,34.46,36.24,37.41,30.82,36.27
811,39,72801.0,6.6726347,31.68,33.24,34.52,36.47,37.5,30.6,36.0
812,39,72801.0,6.6676156,31.69,33.2,34.56,36.28,37.08,30.7,36.28
813,39,72801.0,6.760049,31.7,33.25,34.52,36.42,37.49,30.78,36.34
814,39,72801.0,6.6152704,31.7,33.28,34.51,36.39,37.69,30.86,36.32
815,39,72801.0,6.7278532,31.7,33.28,34.5,36.38,37.9,30.79,36.35
816,39,72801.0,6.6987348,31.58,33.19,34.41,36.17,38.2,30.8,36.35
817,39,72801.0,6.7180077,31.64,33.21,34.47,36.04,37.69,30.77,36.34
818,39,72801.0,6.7089802,31.69,33.26,34.47,35.9,37.23,30.74,36.34
819,39,72801.0,6.7218316,31.69,33.28,34.48,35.98,37.75,30.9,36.15
820,39,72801.0,6.7460175,31.68,33.3,34.52,35.81,37.25,30.75,36.34
821,39,72801.0,6.6990571,31.66,33.26,34.49,35.78,36.9,30.76,36.34
822,39,72801.0,6.7537909,31.72,33.3,34.53,35.86,37.19,30.9,35.9
823,39,72801.0,6.8496251,31.71,33.3,34.56,35.85,36.76,30.76,36.35
824,39,72801.0,6.6656339,31.69,33.3,34.48,35.99,37.13,30.79,36.36
825,39,72801.0,6.7550217,31.64,33.31,34.35,36.16,37.51,30.8,36.36
826,39,72801.0,6.7505545,31.69,33.29,34.48,35.98,37.09,30.77,36.35
827,39,72801.0,6.6662327,31.7,33.28,34.49,35.85,37.41,30.76,36.34
828,39,72801.0,6.7535804,31.57,33.17,34.37,35.97,37.85,30.79,36.35
829,39,72801.0,6.7071056,31.62,33.3,34.36,35.98,37.46,30.89,36.11
830,39,72801.0,6.7548812,31.74,33.34,34.53,35.96,37.03,30.76,36.34
831,39,72801.0,6.5824385,31.73,33.35,34.46,36.03,37.45,30.86,36.33
832,39,72801.0,6.7171604,31.74,33.29,34.54,36.05,37.04,30.76,36.34
833,39,72801.0,6.7356751,31.75,33.36,34.51,35.99,37.46,30.79,36.35
834,39,72801.0,6.6641723,31.72,33.33,34.46,35.86,37.89,30.8,36.35
835,39,72801.0,6.8398015,31.68,33.29,34.48,35.81,37.43,30.78,36.35
836,39,72801.0,6.7265077,31.72,33.3,34.52,35.83,37.01,30.76,36.35
837,39,72801.0,6.7737878,31.72,33.34,34.45,35.93,37.5,30.74,35.98
838,39,72801.0,6.7020191,31.68,33.29,34.47,35.81,37.01,30.76,36.35
839,39,72801.0,6.9928379,31.69,33.3,34.42,35.62,36.82,30.78,36.35
840,39,72801.0,6.6412715,31.68,33.3,34.41,35.8,37.17,30.92,36.16
841,39,72801.0,6.6669003,31.71,33.29,34.47,35.62,37.54,30.93,36.16
842,39,72801.0,6.8680178,31.7,33.3,34.43,35.57,37.57,30.89,35.87
843,39,72801.0,6.760579,31.7,33.24,34.51,35.72,37.17,30.87,36.14
844,39,72801.0,6.6834439,31.68,33.25,34.46,35.59,36.79,30.75,36.34
845,39,72801.0,6.6967527,31.63,33.15,34.48,35.65,36.46,30.75,36.34
846,39,72801.0,6.7206861,31.68,33.25,34.45,35.77,36.86,30.85,35.88
847,39,72801.0,6.6842446,31.68,33.23,34.46,35.72,37.17,30.79,36.34
848,39,72801.0,6.7560074,31.69,33.29,34.42,35.77,37.63,30.88,35.97
849,39,72801.0,6.8363597,31.72,33.3,34.48,35.73,37.15,30.78,36.34
850,39,72801.0,6.6726726,31.68,33.28,34.4,35.85,36.97,30.75,36.31
851,39,72801.0,6.6919547,31.69,33.3,34.41,35.77,36.63,30.76,36.34
852,39,72801.0,6.8101379,31.69,33.28,34.42,35.69,37.02,30.79,36.34
853,39,72801.0,6.6265231,31.64,33.24,34.43,35.82,37.43,30.74,35.79
854,39,72801.0,6.7096437,31.68,33.29,34.4,35.85,37.79,30.97,36.04
855,39,72801.0,6.6698154,31.7,33.26,34.48,35.76,37.3,30.85,36.31
856,39,72801.0,6.6788066,31.68,33.22,34.47,35.61,37.73,30.96,36.3
857,39,72801.0,6.6600618,31.69,33.25,34.48,35.73,37.29,30.86,36.32
858,39,72801.0,6.7058625,31.72,33.28,34.52,35.78,37.47,30.78,36.34
859,39,72801.0,6.7166298,31.72,33.33,34.47,35.96,37.07,30.76,36.34
860,39,72801.0,6.6353029,31.72,33.3,34.49,36.22,36.78,30.77,36.34
861,39,72801.0,6.6670822,31.72,33.35,34.43,36.32,37.13,30.78,36.34
862,39,72801.0,6.8023316,31.72,33.36,34.42,36.31,37.58,30.9,36.14
863,39,72801.0,6.7174697,31.71,33.35,34.45,36.19,37.84,30.78,36.34
864,39,72801.0,6.6448633,31.72,33.34,34.46,36.08,37.36,30.75,36.33
865,39,72801.0,6.8134754,31.7,33.32,34.45,36.15,37.83,30.77,36.34
866,39,72801.0,6.6796839,31.62,33.25,34.42,36.26,37.44,30.86,36.09
867,39,72801.0,6.6716364,31.69,33.28,34.49,36.15,36.99,30.73,36.32
868,39,72801.0,6.6612041,31.7,33.33,34.44,36.32,37.49,30.83,35.93
869,39,72801.0,6.684013,31.69,33.33,34.42,36.46,37.89,30.79,36.34
870,39,72801.0,6.7131007,31.71,33.32,34.45,36.28,37.43,30.76,36.33
871,39,72801.0,6.7644324,31.74,33.35,34.5,36.14,37.03,30.75,36.34
872,39,72801.0,6.7197818,31.75,33.36,34.47,36.27,37.51,30.9,36.14
873,39,72801.0,6.7339918,31.74,33.41,34.45,36.4,37.75,30.86,36.05
874,39,72801.0,6.6955698,31.73,33.36,34.45,36.28,37.26,30.76,36.33
875,39,72801.0,6.7924278,31.76,33.39,34.49,36.31,37.69,30.91,36.14
876,39,72801.0,6.8640973,31.7,33.34,34.46,36.28,37.9,30.8,36.34
877,39,72801.0,6.6851539,31.76,33.36,34.52,36.21,37.45,30.79,36.35
878,39,72801.0,6.7724127,31.75,33.36,34.46,36.24,37.46,30.77,36.02
879,39,72801.0,6.6917799,31.62,33.34,34.33,36.44,37.58,30.79,36.35
880,39,72801.0,6.6015768,31.75,33.4,34.47,36.56,37.46,30.79,36.34
881,39,72801.0,6.8285586,31.74,33.38,34.45,36.3,37.77,30.77,36.02
882,39,72801.0,6.6126904,31.74,33.3,34.5,36.18,37.28,30.77,36.34
883,39,72801.0,6.6517537,31.75,33.41,34.45,36.31,37.64,30.78,36.11
884,39,72801.0,6.6820512,31.73,33.4,34.47,36.15,37.24,30.76,36.34
885,39,72801.0,6.7093829,31.73,33.4,34.43,35.9,37.66,30.79,36.35
886,39,72801.0,6.7131934,31.75,33.35,34.52,36.0,37.23,30.76,36.34
887,39,72801.0,6.6851507,31.74,33.36,34.46,36.08,37.65,30.79,36.34
888,39,72801.0,6.8417098,31.63,33.38,34.31,36.15,37.83,30.77,36.34
889,39,72801.0,6.7073881,31.75,33.37,34.52,36.07,37.37,30.75,36.34
890,39,72801.0,6.7365941,31.76,33.36,34.55,36.05,37.02,30.76,36.34
891,39,72801.0,6.86612,31.75,33.4,34.48,36.11,37.42,30.78,36.35
892,39,72801.0,6.7164148,31.75,33.39,34.49,36.08,37.04,30.76,36.34
893,39,72801.0,6.6868453,31.75,33.38,34.48,36.12,37.5,30.88,35.85
894,39,72801.0,6.6529331,31.73,33.32,34.51,35.96,37.01,30.75,36.34
895,39,72801.0,6.7946256,31.64,33.27,34.47,36.15,37.44,30.66,36.33
896,39,72801.0,6.6781467,31.72,33.36,34.52,36.1,37.01,30.74,36.33
897,39,72801.0,6.8128917,31.75,33.34,34.49,35.92,37.43,30.76,36.33
898,39,72801.0,6.685501,31.75,33.4,34.48,35.96,37.89,30.79,36.33
899,39,72801.0,6.6051723,31.73,33.35,34.5,35.94,37.42,30.76,36.33
900,39,72801.0,6.6815668,31.73,33.4,34.45,35.83,37.01,30.73,36.32
901,39,72801.0,6.7751156,31.72,33.33,34.44,35.93,37.48,30.84,36.05
902,39,72801.0,6.6641026,31.56,33.22,34.23,36.1,37.04,30.74,36.29
903,39,72801.0,6.6828235,31.7,33.3,34.4,35.82,37.08,30.86,35.87
904,39,72801.0,6.9213116,31.7,33.34,34.39,35.78,37.46,30.83,35.74
905,39,72801.0,6.6025241,31.69,33.29,34.39,35.82,37.74,30.97,35.69
906,39,72801.0,6.6364933,31.7,33.33,34.44,35.77,37.24,30.84,36.0
907,39,72801.0,6.7076585,31.7,33.35,34.39,35.75,37.6,30.77,36.33
908,39,72801.0,6.6799551,31.59,33.39,34.2,35.84,37.82,30.76,36.32
909,39,72801.0,6.7015293,31.65,33.23,34.36,35.84,37.35,30.73,36.32
910,39,72801.0,6.6609388,31.71,33.35,34.4,35.92,37.88,30.86,35.9
911,39,72801.0,6.7731296,31.57,33.25,34.31,35.84,37.36,30.73,36.32
912,39,72801.0,6.6247016,31.72,33.36,34.43,35.85,37.64,30.74,36.32
913,39,72801.0,6.7489252,31.72,33.36,34.43,36.0,37.19,30.73,36.31
914,39,72801.0,6.6810761,31.7,33.34,34.4,35.84,37.67,30.83,35.83
915,39,72801.0,6.6264531,31.69,33.3,34.44,35.91,37.82,30.73,36.32
916,39,72801.0,6.686623,31.72,33.37,34.43,35.84,37.38,30.72,36.31
917,39,72801.0,6.8393287,31.72,33.36,34.45,35.71,37.92,30.86,36.11
918,39,72801.0,6.6489776,31.71,33.35,34.47,35.85,37.52,30.97,35.67
919,39,72801.0,6.6542106,31.7,33.36,34.42,35.86,37.9,30.82,36.08
920,39,72801.0,6.8769289,31.57,33.37,34.2,36.01,37.39,30.79,36.28
921,39,72801.0,6.6802848,31.72,33.36,34.48,35.9,37.58,30.71,36.31
922,39,72801.0,6.6655028,31.7,33.35,34.45,35.78,38.06,30.72,36.31
923,39,72801.0,6.7865766,31.67,33.29,34.5,35.77,37.58,30.71,36.31
924,39,72801.0,6.5518013,31.71,33.35,34.48,35.73,37.17,30.71,36.31
925,39,72801.0,6.7551771,31.71,33.38,34.42,35.71,37.65,30.74,36.31
926,39,72801.0,6.7202585,31.67,33.34,34.45,35.9,37.19,30.72,36.31
927,39,72801.0,6.665301,31.7,33.37,34.41,35.73,37.67,30.74,36.32
928,39,72801.0,6.6264563,31.7,33.34,34.48,35.77,37.2,30.73,36.31
929,39,72801.0,6.7435596,31.7,33.35,34.42,35.76,37.73,30.87,36.05
930,39,72801.0,6.7882895,31.67,33.32,34.46,35.74,37.19,30.73,36.32
931,39,72801.0,6.7357598,31.7,33.41,34.41,35.78,37.67,30.72,36.25
932,39,72801.0,6.7994839,31.54,33.27,34.28,35.94,37.21,30.73,36.28
933,39,72801.0,6.8216562,31.71,33.36,34.42,35.94,37.74,30.87,36.08
934,39,72801.0,6.5842032,31.66,33.3,34.42,36.13,38.17,30.78,36.33
935,39,72801.0,6.7324404,31.53,33.29,34.19,36.09,37.64,30.74,36.32
936,39,72801.0,6.7124059,31.62,33.28,34.34,35.95,37.17,30.72,36.31
937,39,72801.0,6.6854833,31.67,33.29,34.4,35.71,37.63,30.73,36.31
938,39,72801.0,6.8143287,31.66,33.25,34.43,35.85,37.18,30.71,36.31
939,39,72801.0,6.6751518,31.68,33.3,34.39,35.79,37.65,30.81,36.26
940,39,72801.0,6.7124191,31.66,33.25,34.45,35.77,37.18,30.72,36.31
941,39,72801.0,6.7045241,31.69,33.28,34.42,35.76,37.63,30.7,36.04
942,39,72801.0,6.645831,31.69,33.27,34.43,35.93,37.19,30.73,36.32
943,39,72801.0,6.7862806,31.69,33.27,34.41,35.83,37.66,30.75,36.32
944,39,72801.0,6.7763695,31.55,33.21,34.3,35.84,37.2,30.73,36.32
945,39,72801.0,6.8055387,31.68,33.2,34.46,35.75,37.68,30.62,36.27
946,39,72801.0,6.7322925,31.7,33.26,34.44,35.72,37.41,30.74,36.33
947,39,72801.0,6.7636846,31.7,33.28,34.43,35.94,37.01,30.73,36.32
948,39,72801.0,6.6995568,31.69,33.29,34.41,36.07,37.45,30.74,36.32
949,39,72801.0,6.7968963,31.7,33.3,34.42,36.07,37.32,30.84,36.3
950,39,72801.0,6.7678059,31.71,33.3,34.43,36.09,37.82,30.88,36.05
951,39,72801.0,6.6624796,31.69,33.29,34.46,36.11,38.16,30.75,36.32
952,39,72801.0,6.7489471,31.73,33.32,34.5,36.05,37.62,30.72,36.31
953,39,72801.0,6.6525665,31.73,33.3,34.51,36.2,37.18,30.71,36.31
954,39,72801.0,6.7338686,31.7,33.3,34.41,36.09,37.66,30.74,36.31
955,39,72801.0,6.6875451,31.72,33.28,34.49,36.0,37.19,30.71,36.31
956,39,72801.0,6.6399481,31.69,33.28,34.42,35.79,37.66,30.81,36.29
957,39,72801.0,6.6914546,31.69,33.24,34.48,35.81,37.18,30.71,36.31
958,39,72801.0,6.6914032,31.71,33.31,34.44,35.89,37.65,30.81,36.26
959,39,72801.0,6.7475485,31.58,33.29,34.28,35.88,37.16,30.71,36.3
960,39,72801.0,6.703186,31.69,33.27,34.47,35.94,37.07,30.69,36.27
961,39,72801.0,6.7543111,31.7,33.33,34.43,36.01,37.49,30.9,36.26
962,39,72801.0,6.8048343,31.69,33.3,34.44,36.09,37.05,30.8,36.28
963,39,72801.0,6.6966194,31.72,33.35,34.45,35.87,36.69,30.7,36.26
964,39,72801.0,6.7201118,31.72,33.37,34.45,35.92,37.13,30.79,35.73
965,39,72801.0,6.6095967,31.68,33.32,34.45,36.03,37.53,30.73,36.26
966,39,72801.0,6.6873929,31.73,33.37,34.46,35.92,37.05,30.71,36.3
967,39,72801.0,6.5797794,31.69,33.33,34.4,35.85,37.41,30.72,36.27
968,39,72801.0,6.6778663,31.71,33.27,34.51,35.87,37.72,30.87,36.01
969,39,72801.0,6.6975083,31.68,33.26,34.46,35.81,37.21,30.72,36.28
970,39,72801.0,6.6906888,31.69,33.29,34.42,35.81,37.67,30.74,36.08
971,39,72801.0,6.6366881,31.69,33.3,34.42,35.77,37.86,30.76,36.32
972,39,72801.0,6.8428734,31.68,33.26,34.45,35.73,37.41,30.74,36.31
973,39,72801.0,6.6848715,31.69,33.27,34.47,35.88,37.05,30.74,36.32
974,39,72801.0,6.7597729,31.66,33.29,34.38,35.89,37.54,30.87,36.23
975,39,72801.0,6.6977208,31.69,33.29,34.46,35.91,37.04,30.74,36.32
976,39,72801.0,6.5983402,31.7,33.28,34.5,35.77,37.25,30.74,36.31
977,39,72801.0,6.668244,31.68,33.29,34.45,35.88,37.69,30.77,36.32
978,39,72801.0,6.7036675,31.65,33.21,34.5,35.82,38.06,30.76,36.32
979,39,72801.0,6.751002,31.71,33.31,34.5,35.73,37.59,30.75,36.32
980,39,72801.0,6.7404087,31.7,33.28,34.49,35.78,37.2,30.75,36.32
981,39,72801.0,6.7025315,31.71,33.33,34.46,35.76,37.64,30.84,36.3
982,39,72801.0,6.6801616,31.64,33.28,34.42,35.99,37.19,30.74,36.32
983,39,72801.0,6.7715761,31.67,33.3,34.42,35.83,37.64,30.77,36.33
984,39,72801.0,6.6874042,31.65,33.24,34.47,35.95,37.2,30.74,36.32
985,39,72801.0,6.6812958,31.69,33.32,34.44,36.02,37.72,30.77,36.23
986,39,72801.0,6.7496715,31.7,33.31,34.48,35.91,37.2,30.74,36.32
987,39,72801.0,6.7005746,31.7,33.36,34.42,35.9,37.65,30.76,36.32
988,39,72801.0,6.7874967,31.68,33.3,34.45,35.82,37.2,30.75,36.32
989,39,72801.0,6.7030363,31.7,33.36,34.41,35.84,37.64,30.76,36.32
990,39,72801.0,6.688138,31.71,33.33,34.47,35.99,37.21,30.75,36.32
991,39,72801.0,6.7562703,31.72,33.36,34.45,35.89,37.65,30.76,36.32
992,39,72801.0,6.8166637,31.7,33.32,34.46,35.89,37.21,30.74,36.31
993,39,72801.0,6.715363,31.72,33.37,34.45,35.85,37.72,30.82,35.91
994,39,72801.0,6.6934602,31.63,33.32,34.36,36.0,37.22,30.75,36.32
995,39,72801.0,6.8197077,31.68,33.27,34.5,35.97,36.89,30.74,36.31
996,39,72801.0,6.7192258,31.7,33.28,34.48,35.92,37.26,30.76,36.32
997,39,72801.0,6.7071104,31.65,33.29,34.34,36.06,37.51,30.84,36.04
998,39,72801.0,6.6580101,31.65,33.25,34.4,35.86,37.57,30.99,35.99
999,39,72801.0,6.7752568,31.67,33.25,34.44,35.73,37.97,31.01,35.85
1000,39,72801.0,6.6994252,31.67,33.26,34.45,35.72,37.44,30.87,36.08
1001,39,72801.0,6.6712313,31.63,33.27,34.35,35.83,37.04,30.75,36.32
