X [m],Y [m],NUM,MODO,Index_x,Index_y
10025.977653631286,12322.983050847457,1,6,251,306
9826.256983240224,13933.830508474577,2,6,246,346
10705.027932960895,10148.338983050848,3,6,268,252
9986.033519553073,11034.305084745763,4,6,250,274
10425.418994413409,13933.830508474577,5,6,261,346
10345.530726256984,15222.50847457627,6,6,259,378
11264.245810055865,10027.525423728814,7,6,282,249
10744.972067039105,11437.016949152543,8,6,269,284
10824.86033519553,12685.42372881356,9,6,271,315
11184.35754189944,15343.322033898305,10,6,280,381
11863.40782122905,9987.254237288136,11,6,297,248
11304.189944134077,11275.93220338983,12,6,283,280
11583.798882681564,13289.49152542373,13,5,290,330
11743.575418994413,15504.406779661016,14,6,294,385
12422.625698324022,9705.35593220339,15,6,311,241
11863.40782122905,11275.93220338983,16,6,297,280
13101.675977653631,10228.881355932202,17,6,328,254
12422.625698324022,11114.847457627118,18,6,311,276
13181.564245810056,11517.559322033898,19,6,330,286
12342.737430167597,13490.847457627118,20,2,309,335
13820.670391061452,9222.101694915254,21,6,346,229
13940.50279329609,11839.728813559323,22,5,349,294
12901.95530726257,13208.949152542373,23,5,323,328
14379.888268156425,8779.118644067798,24,6,360,218
14499.720670391062,13410.305084745763,25,6,363,333
15058.938547486034,13249.22033898305,26,6,377,329
15618.156424581006,9222.101694915254,27,6,391,229
16337.150837988827,10309.42372881356,28,6,409,256
16177.374301675978,9061.016949152543,29,6,405,225
16896.368715083798,9906.71186440678,30,6,423,246
16896.368715083798,8658.305084745763,31,6,423,215
17455.58659217877,10027.525423728814,32,6,437,249
17455.58659217877,8618.033898305084,33,6,437,214
18014.804469273742,10148.338983050848,34,6,451,252
18014.804469273742,8537.49152542373,35,6,451,212
18574.022346368714,10228.881355932202,36,6,465,254
18574.022346368714,8940.203389830509,37,6,465,222
19213.12849162011,10349.694915254237,38,6,481,257
19133.240223463687,8940.203389830509,39,6,479,222
