Air Density [kg/m3]	1.225
3	94.6
3.5	203.6
4	342.6
4.5	505.2
5	734.2
5.5	1024.7
6	1360.8
6.5	1750.3
7	2192.8
7.5	2706.4
8	3277.9
8.5	3901.9
9	4549.3
9.5	5221
10	5875.1
10.5	6447.2
11	6838.4
11.5	7052.6
12	7145.5
12.5	7195.4
13	7200
13.5	7200
14	7200
14.5	7200
15	7200
15.5	7200
16	7200
16.5	7200
17	7200
17.5	7200
18	7200
18.5	7192.8
19	7105.9
19.5	6919.5
20	6616.9
20.5	6169.6
21	5670.7
21.5	5135.9
22	4587.7
22.5	4061.5
23	3626.9
23.5	3243.6
24	2866.2
