Air Density [kg/m3]	1.225
3	92
3.5	201
4	340
4.5	504
5	724
5.5	1020
6	1356
6.5	1741
7	2180
7.5	2688
8	3248
8.5	3849
9	4475
9.5	5122
10	5748
10.5	6274
11	6613
11.5	6812
12	6885
12.5	6900
13	6905
13.5	6905
14	6905
14.5	6905
15	6905
15.5	6905
16	6905
16.5	6905
17	6905
17.5	6905
18	6905
18.5	6899
19	6842
19.5	6738
20	6471
20.5	6109
21	5710
21.5	5284
22	4855
22.5	4414
23	4031
23.5	3754
24	3511
