Air Density [kg/m3]	1.225
3	92
3.5	201
4	340
4.5	508
5	727
5.5	1015
6	1344
6.5	1688
7	2019
7.5	2336
8	2641
8.5	2939
9	3228
9.5	3514
10	3767
10.5	3953
11	4066
11.5	4112
12	4119
12.5	4125
13	4125
13.5	4125
14	4125
14.5	4125
15	4125
15.5	4125
16	4125
16.5	4125
17	4125
17.5	4125
18	4125
18.5	4120
19	4086
19.5	3999
20	3853
20.5	3638
21	3385
21.5	3140
22	2870
22.5	2615
23	2392
23.5	2214
24	2052
