X [m],Y [m]
14100.279,13249.22
14140.223,13249.22
14180.168,13249.22
14220.112,13249.22
14260.056,13249.22
14300.0,13249.22
14339.944,13249.22
14379.888,13249.22
14419.832,13249.22
14459.777,13249.22
14499.721,13249.22
14539.665,13249.22
14579.609,13249.22
14619.553,13249.22
14659.497,13249.22
14699.441,13249.22
14739.385,13249.22
14779.33,13249.22
14819.274,13249.22
14859.218,13249.22
14899.162,13249.22
14939.106,13249.22
9786.313,13208.949
9826.257,13208.949
9866.201,13208.949
9906.145,13208.949
9946.089,13208.949
9986.034,13208.949
10025.978,13208.949
10065.922,13208.949
10105.866,13208.949
10145.81,13208.949
10185.754,13208.949
10225.698,13208.949
10265.642,13208.949
10305.587,13208.949
10345.531,13208.949
10385.475,13208.949
10425.419,13208.949
10465.363,13208.949
10505.307,13208.949
10545.251,13208.949
10585.196,13208.949
10625.14,13208.949
10665.084,13208.949
10705.028,13208.949
10744.972,13208.949
10784.916,13208.949
10824.86,13208.949
10864.804,13208.949
10904.749,13208.949
10944.693,13208.949
10984.637,13208.949
11024.581,13208.949
11064.525,13208.949
11104.469,13208.949
11144.413,13208.949
11184.358,13208.949
11224.302,13208.949
11264.246,13208.949
11304.19,13208.949
11344.134,13208.949
11384.078,13208.949
11424.022,13208.949
11463.966,13208.949
11503.911,13208.949
11543.855,13208.949
11583.799,13208.949
11623.743,13208.949
11663.687,13208.949
11703.631,13208.949
11743.575,13208.949
11783.52,13208.949
11823.464,13208.949
11863.408,13208.949
11903.352,13208.949
11943.296,13208.949
11983.24,13208.949
12023.184,13208.949
12063.128,13208.949
12103.073,13208.949
12143.017,13208.949
12182.961,13208.949
12222.905,13208.949
12262.849,13208.949
12302.793,13208.949
12342.737,13208.949
12382.682,13208.949
12422.626,13208.949
12462.57,13208.949
12502.514,13208.949
12542.458,13208.949
12582.402,13208.949
12622.346,13208.949
12662.291,13208.949
12702.235,13208.949
12742.179,13208.949
12782.123,13208.949
12822.067,13208.949
12862.011,13208.949
12901.955,13208.949
12941.899,13208.949
12981.844,13208.949
13021.788,13208.949
13061.732,13208.949
13101.676,13208.949
13141.62,13208.949
13181.564,13208.949
13221.508,13208.949
13261.453,13208.949
13301.397,13208.949
13341.341,13208.949
13381.285,13208.949
13421.229,13208.949
13461.173,13208.949
13501.117,13208.949
13541.061,13208.949
13581.006,13208.949
13620.95,13208.949
13660.894,13208.949
13700.838,13208.949
13740.782,13208.949
13780.726,13208.949
13820.67,13208.949
13860.615,13208.949
13900.559,13208.949
13940.503,13208.949
13980.447,13208.949
14020.391,13208.949
14060.335,13208.949
14100.279,13208.949
14140.223,13208.949
14180.168,13208.949
14220.112,13208.949
14260.056,13208.949
14300.0,13208.949
14339.944,13208.949
14379.888,13208.949
14419.832,13208.949
14459.777,13208.949
14499.721,13208.949
14539.665,13208.949
14579.609,13208.949
14619.553,13208.949
14659.497,13208.949
14699.441,13208.949
14739.385,13208.949
14779.33,13208.949
14819.274,13208.949
14859.218,13208.949
14899.162,13208.949
14939.106,13208.949
14979.05,13208.949
9786.313,13168.678
9826.257,13168.678
9866.201,13168.678
9906.145,13168.678
9946.089,13168.678
9986.034,13168.678
10025.978,13168.678
10065.922,13168.678
10105.866,13168.678
10145.81,13168.678
10185.754,13168.678
10225.698,13168.678
10265.642,13168.678
10305.587,13168.678
10345.531,13168.678
10385.475,13168.678
10425.419,13168.678
10465.363,13168.678
10505.307,13168.678
10545.251,13168.678
10585.196,13168.678
10625.14,13168.678
10665.084,13168.678
10705.028,13168.678
10744.972,13168.678
10784.916,13168.678
10824.86,13168.678
10864.804,13168.678
10904.749,13168.678
10944.693,13168.678
10984.637,13168.678
11024.581,13168.678
11064.525,13168.678
11104.469,13168.678
11144.413,13168.678
11184.358,13168.678
11224.302,13168.678
11264.246,13168.678
11304.19,13168.678
11344.134,13168.678
11384.078,13168.678
11424.022,13168.678
11463.966,13168.678
11503.911,13168.678
11543.855,13168.678
11583.799,13168.678
11623.743,13168.678
11663.687,13168.678
11703.631,13168.678
11743.575,13168.678
11783.52,13168.678
11823.464,13168.678
11863.408,13168.678
11903.352,13168.678
11943.296,13168.678
11983.24,13168.678
12023.184,13168.678
12063.128,13168.678
12103.073,13168.678
12143.017,13168.678
12182.961,13168.678
12222.905,13168.678
12262.849,13168.678
12302.793,13168.678
12342.737,13168.678
12382.682,13168.678
12422.626,13168.678
12462.57,13168.678
12502.514,13168.678
12542.458,13168.678
12582.402,13168.678
12622.346,13168.678
12662.291,13168.678
12702.235,13168.678
12742.179,13168.678
12782.123,13168.678
12822.067,13168.678
12862.011,13168.678
12901.955,13168.678
12941.899,13168.678
12981.844,13168.678
13021.788,13168.678
13061.732,13168.678
13101.676,13168.678
13141.62,13168.678
13181.564,13168.678
13221.508,13168.678
13261.453,13168.678
13301.397,13168.678
13341.341,13168.678
13381.285,13168.678
13421.229,13168.678
13461.173,13168.678
13501.117,13168.678
13541.061,13168.678
13581.006,13168.678
13620.95,13168.678
13660.894,13168.678
13700.838,13168.678
13740.782,13168.678
13780.726,13168.678
13820.67,13168.678
13860.615,13168.678
13900.559,13168.678
13940.503,13168.678
13980.447,13168.678
14020.391,13168.678
14060.335,13168.678
14100.279,13168.678
14140.223,13168.678
14180.168,13168.678
14220.112,13168.678
14260.056,13168.678
14300.0,13168.678
14339.944,13168.678
14379.888,13168.678
14419.832,13168.678
14459.777,13168.678
14499.721,13168.678
14539.665,13168.678
14579.609,13168.678
14619.553,13168.678
14659.497,13168.678
14699.441,13168.678
14739.385,13168.678
14779.33,13168.678
14819.274,13168.678
14859.218,13168.678
14899.162,13168.678
14939.106,13168.678
14979.05,13168.678
15018.994,13168.678
9746.369,13128.407
9786.313,13128.407
9826.257,13128.407
9866.201,13128.407
9906.145,13128.407
9946.089,13128.407
9986.034,13128.407
10025.978,13128.407
10065.922,13128.407
10105.866,13128.407
10145.81,13128.407
10185.754,13128.407
10225.698,13128.407
10265.642,13128.407
10305.587,13128.407
10345.531,13128.407
10385.475,13128.407
10425.419,13128.407
10465.363,13128.407
10505.307,13128.407
10545.251,13128.407
10585.196,13128.407
10625.14,13128.407
10665.084,13128.407
10705.028,13128.407
10744.972,13128.407
10784.916,13128.407
10824.86,13128.407
10864.804,13128.407
10904.749,13128.407
10944.693,13128.407
10984.637,13128.407
11024.581,13128.407
11064.525,13128.407
11104.469,13128.407
11144.413,13128.407
11184.358,13128.407
11224.302,13128.407
11264.246,13128.407
11304.19,13128.407
11344.134,13128.407
11384.078,13128.407
11424.022,13128.407
11463.966,13128.407
11503.911,13128.407
11543.855,13128.407
11583.799,13128.407
11623.743,13128.407
11663.687,13128.407
11703.631,13128.407
11743.575,13128.407
11783.52,13128.407
11823.464,13128.407
11863.408,13128.407
11903.352,13128.407
11943.296,13128.407
11983.24,13128.407
12023.184,13128.407
12063.128,13128.407
12103.073,13128.407
12143.017,13128.407
12182.961,13128.407
12222.905,13128.407
12262.849,13128.407
12302.793,13128.407
12342.737,13128.407
12382.682,13128.407
12422.626,13128.407
12462.57,13128.407
12502.514,13128.407
12542.458,13128.407
12582.402,13128.407
12622.346,13128.407
12662.291,13128.407
12702.235,13128.407
12742.179,13128.407
12782.123,13128.407
12822.067,13128.407
12862.011,13128.407
12901.955,13128.407
12941.899,13128.407
12981.844,13128.407
13021.788,13128.407
13061.732,13128.407
13101.676,13128.407
13141.62,13128.407
13181.564,13128.407
13221.508,13128.407
13261.453,13128.407
13301.397,13128.407
13341.341,13128.407
13381.285,13128.407
13421.229,13128.407
13461.173,13128.407
13501.117,13128.407
13541.061,13128.407
13581.006,13128.407
13620.95,13128.407
13660.894,13128.407
13700.838,13128.407
13740.782,13128.407
13780.726,13128.407
13820.67,13128.407
13860.615,13128.407
13900.559,13128.407
13940.503,13128.407
13980.447,13128.407
14020.391,13128.407
14060.335,13128.407
14100.279,13128.407
14140.223,13128.407
14180.168,13128.407
14220.112,13128.407
14260.056,13128.407
14300.0,13128.407
14339.944,13128.407
14379.888,13128.407
14419.832,13128.407
14459.777,13128.407
14499.721,13128.407
14539.665,13128.407
14579.609,13128.407
14619.553,13128.407
14659.497,13128.407
14699.441,13128.407
14739.385,13128.407
14779.33,13128.407
14819.274,13128.407
14859.218,13128.407
14899.162,13128.407
14939.106,13128.407
14979.05,13128.407
15018.994,13128.407
15058.939,13128.407
9746.369,13088.136
9786.313,13088.136
9826.257,13088.136
9866.201,13088.136
9906.145,13088.136
9946.089,13088.136
9986.034,13088.136
10025.978,13088.136
10065.922,13088.136
10105.866,13088.136
10145.81,13088.136
10185.754,13088.136
10225.698,13088.136
10265.642,13088.136
10305.587,13088.136
10345.531,13088.136
10385.475,13088.136
10425.419,13088.136
10465.363,13088.136
10505.307,13088.136
10545.251,13088.136
10585.196,13088.136
10625.14,13088.136
10665.084,13088.136
10705.028,13088.136
10744.972,13088.136
10784.916,13088.136
10824.86,13088.136
10864.804,13088.136
10904.749,13088.136
10944.693,13088.136
10984.637,13088.136
11024.581,13088.136
11064.525,13088.136
11104.469,13088.136
11144.413,13088.136
11184.358,13088.136
11224.302,13088.136
11264.246,13088.136
11304.19,13088.136
11344.134,13088.136
11384.078,13088.136
11424.022,13088.136
11463.966,13088.136
11503.911,13088.136
11543.855,13088.136
11583.799,13088.136
11623.743,13088.136
11663.687,13088.136
11703.631,13088.136
11743.575,13088.136
11783.52,13088.136
11823.464,13088.136
11863.408,13088.136
11903.352,13088.136
11943.296,13088.136
11983.24,13088.136
12023.184,13088.136
12063.128,13088.136
12103.073,13088.136
12143.017,13088.136
12182.961,13088.136
12222.905,13088.136
12262.849,13088.136
12302.793,13088.136
12342.737,13088.136
12382.682,13088.136
12422.626,13088.136
12462.57,13088.136
12502.514,13088.136
12542.458,13088.136
12582.402,13088.136
12622.346,13088.136
12662.291,13088.136
12702.235,13088.136
12742.179,13088.136
12782.123,13088.136
12822.067,13088.136
12862.011,13088.136
12901.955,13088.136
12941.899,13088.136
12981.844,13088.136
13021.788,13088.136
13061.732,13088.136
13101.676,13088.136
13141.62,13088.136
13181.564,13088.136
13221.508,13088.136
13261.453,13088.136
13301.397,13088.136
13341.341,13088.136
13381.285,13088.136
13421.229,13088.136
13461.173,13088.136
13501.117,13088.136
13541.061,13088.136
13581.006,13088.136
13620.95,13088.136
13660.894,13088.136
13700.838,13088.136
13740.782,13088.136
13780.726,13088.136
13820.67,13088.136
13860.615,13088.136
13900.559,13088.136
13940.503,13088.136
13980.447,13088.136
14020.391,13088.136
14060.335,13088.136
14100.279,13088.136
14140.223,13088.136
14180.168,13088.136
14220.112,13088.136
14260.056,13088.136
14300.0,13088.136
14339.944,13088.136
14379.888,13088.136
14419.832,13088.136
14459.777,13088.136
14499.721,13088.136
14539.665,13088.136
14579.609,13088.136
14619.553,13088.136
14659.497,13088.136
14699.441,13088.136
14739.385,13088.136
14779.33,13088.136
14819.274,13088.136
14859.218,13088.136
14899.162,13088.136
14939.106,13088.136
9666.48,13047.864
9706.425,13047.864
9746.369,13047.864
9786.313,13047.864
9826.257,13047.864
9866.201,13047.864
9906.145,13047.864
9946.089,13047.864
9986.034,13047.864
10025.978,13047.864
10065.922,13047.864
10105.866,13047.864
10145.81,13047.864
10185.754,13047.864
10225.698,13047.864
10265.642,13047.864
10305.587,13047.864
10345.531,13047.864
10385.475,13047.864
10425.419,13047.864
10465.363,13047.864
10505.307,13047.864
10545.251,13047.864
10585.196,13047.864
10625.14,13047.864
10665.084,13047.864
10705.028,13047.864
10744.972,13047.864
10784.916,13047.864
10824.86,13047.864
10864.804,13047.864
10904.749,13047.864
10944.693,13047.864
10984.637,13047.864
11024.581,13047.864
11064.525,13047.864
11104.469,13047.864
11144.413,13047.864
11184.358,13047.864
11224.302,13047.864
11264.246,13047.864
11304.19,13047.864
11384.078,13047.864
11424.022,13047.864
11463.966,13047.864
11503.911,13047.864
11543.855,13047.864
11583.799,13047.864
11623.743,13047.864
11663.687,13047.864
11703.631,13047.864
11743.575,13047.864
11783.52,13047.864
11823.464,13047.864
11863.408,13047.864
11903.352,13047.864
11943.296,13047.864
11983.24,13047.864
12023.184,13047.864
12063.128,13047.864
12103.073,13047.864
12143.017,13047.864
12182.961,13047.864
12222.905,13047.864
12262.849,13047.864
12302.793,13047.864
12342.737,13047.864
12382.682,13047.864
12422.626,13047.864
12462.57,13047.864
12502.514,13047.864
12542.458,13047.864
12582.402,13047.864
12622.346,13047.864
12662.291,13047.864
12702.235,13047.864
12742.179,13047.864
12782.123,13047.864
12822.067,13047.864
12862.011,13047.864
12901.955,13047.864
12941.899,13047.864
12981.844,13047.864
13021.788,13047.864
13061.732,13047.864
13101.676,13047.864
13141.62,13047.864
13181.564,13047.864
13221.508,13047.864
13261.453,13047.864
13301.397,13047.864
13341.341,13047.864
13381.285,13047.864
13421.229,13047.864
13461.173,13047.864
13501.117,13047.864
13541.061,13047.864
13581.006,13047.864
13620.95,13047.864
13660.894,13047.864
13700.838,13047.864
13740.782,13047.864
13780.726,13047.864
13820.67,13047.864
13860.615,13047.864
13900.559,13047.864
13940.503,13047.864
13980.447,13047.864
14020.391,13047.864
14060.335,13047.864
14100.279,13047.864
14140.223,13047.864
14180.168,13047.864
14220.112,13047.864
14260.056,13047.864
14300.0,13047.864
14339.944,13047.864
14379.888,13047.864
14419.832,13047.864
14459.777,13047.864
14499.721,13047.864
14539.665,13047.864
14579.609,13047.864
14619.553,13047.864
14659.497,13047.864
14699.441,13047.864
14739.385,13047.864
14779.33,13047.864
14819.274,13047.864
14859.218,13047.864
14899.162,13047.864
14939.106,13047.864
9626.536,13007.593
9666.48,13007.593
9706.425,13007.593
9746.369,13007.593
9786.313,13007.593
9826.257,13007.593
9866.201,13007.593
9906.145,13007.593
9946.089,13007.593
9986.034,13007.593
10025.978,13007.593
10065.922,13007.593
10105.866,13007.593
10145.81,13007.593
10185.754,13007.593
10225.698,13007.593
10265.642,13007.593
10305.587,13007.593
10345.531,13007.593
10385.475,13007.593
10425.419,13007.593
10465.363,13007.593
10505.307,13007.593
10545.251,13007.593
10585.196,13007.593
10625.14,13007.593
10665.084,13007.593
10705.028,13007.593
10744.972,13007.593
10784.916,13007.593
10824.86,13007.593
10864.804,13007.593
10904.749,13007.593
10944.693,13007.593
10984.637,13007.593
11024.581,13007.593
11064.525,13007.593
11104.469,13007.593
11144.413,13007.593
11184.358,13007.593
11224.302,13007.593
11264.246,13007.593
11304.19,13007.593
11344.134,13007.593
11384.078,13007.593
11424.022,13007.593
11463.966,13007.593
11503.911,13007.593
11543.855,13007.593
11583.799,13007.593
11623.743,13007.593
11663.687,13007.593
11703.631,13007.593
11743.575,13007.593
11783.52,13007.593
11823.464,13007.593
11863.408,13007.593
11903.352,13007.593
11943.296,13007.593
11983.24,13007.593
12023.184,13007.593
12063.128,13007.593
12103.073,13007.593
12143.017,13007.593
12182.961,13007.593
12222.905,13007.593
12262.849,13007.593
12302.793,13007.593
12342.737,13007.593
12382.682,13007.593
12422.626,13007.593
12462.57,13007.593
12502.514,13007.593
12542.458,13007.593
12582.402,13007.593
12622.346,13007.593
12662.291,13007.593
12702.235,13007.593
12742.179,13007.593
12782.123,13007.593
12822.067,13007.593
12862.011,13007.593
12901.955,13007.593
12941.899,13007.593
12981.844,13007.593
13021.788,13007.593
13061.732,13007.593
13101.676,13007.593
13141.62,13007.593
13181.564,13007.593
13221.508,13007.593
13261.453,13007.593
13301.397,13007.593
13341.341,13007.593
13381.285,13007.593
13421.229,13007.593
13461.173,13007.593
13501.117,13007.593
13541.061,13007.593
13581.006,13007.593
13620.95,13007.593
13660.894,13007.593
13700.838,13007.593
13740.782,13007.593
13780.726,13007.593
13820.67,13007.593
13860.615,13007.593
13900.559,13007.593
13940.503,13007.593
13980.447,13007.593
14020.391,13007.593
14060.335,13007.593
14100.279,13007.593
14140.223,13007.593
14180.168,13007.593
14220.112,13007.593
14260.056,13007.593
14300.0,13007.593
14339.944,13007.593
14379.888,13007.593
14419.832,13007.593
14459.777,13007.593
14499.721,13007.593
14539.665,13007.593
14579.609,13007.593
14619.553,13007.593
14659.497,13007.593
14699.441,13007.593
14739.385,13007.593
14779.33,13007.593
14819.274,13007.593
14859.218,13007.593
14899.162,13007.593
14939.106,13007.593
9586.592,12967.322
9626.536,12967.322
9666.48,12967.322
9706.425,12967.322
9746.369,12967.322
9786.313,12967.322
9826.257,12967.322
9866.201,12967.322
9906.145,12967.322
9946.089,12967.322
9986.034,12967.322
10025.978,12967.322
10065.922,12967.322
10105.866,12967.322
10145.81,12967.322
10185.754,12967.322
10225.698,12967.322
10265.642,12967.322
10305.587,12967.322
10345.531,12967.322
10385.475,12967.322
10425.419,12967.322
10465.363,12967.322
10505.307,12967.322
10545.251,12967.322
10585.196,12967.322
10625.14,12967.322
10665.084,12967.322
10705.028,12967.322
10744.972,12967.322
10784.916,12967.322
10824.86,12967.322
10864.804,12967.322
10904.749,12967.322
10944.693,12967.322
10984.637,12967.322
11024.581,12967.322
11064.525,12967.322
11104.469,12967.322
11144.413,12967.322
11184.358,12967.322
11224.302,12967.322
11264.246,12967.322
11304.19,12967.322
11344.134,12967.322
11384.078,12967.322
11424.022,12967.322
11463.966,12967.322
11503.911,12967.322
11543.855,12967.322
11583.799,12967.322
11623.743,12967.322
11663.687,12967.322
11703.631,12967.322
11743.575,12967.322
11783.52,12967.322
11823.464,12967.322
11863.408,12967.322
11903.352,12967.322
11943.296,12967.322
11983.24,12967.322
12023.184,12967.322
12063.128,12967.322
12103.073,12967.322
12143.017,12967.322
12182.961,12967.322
12222.905,12967.322
12262.849,12967.322
12302.793,12967.322
12342.737,12967.322
12382.682,12967.322
12422.626,12967.322
12462.57,12967.322
12502.514,12967.322
12542.458,12967.322
12582.402,12967.322
12622.346,12967.322
12662.291,12967.322
12702.235,12967.322
12742.179,12967.322
12782.123,12967.322
12822.067,12967.322
12862.011,12967.322
12901.955,12967.322
12941.899,12967.322
12981.844,12967.322
13021.788,12967.322
13061.732,12967.322
13101.676,12967.322
13141.62,12967.322
13181.564,12967.322
13221.508,12967.322
13261.453,12967.322
13301.397,12967.322
13341.341,12967.322
13381.285,12967.322
13421.229,12967.322
13461.173,12967.322
13501.117,12967.322
13541.061,12967.322
13581.006,12967.322
13620.95,12967.322
13660.894,12967.322
13700.838,12967.322
13740.782,12967.322
13780.726,12967.322
13820.67,12967.322
13860.615,12967.322
13900.559,12967.322
13940.503,12967.322
13980.447,12967.322
14020.391,12967.322
14060.335,12967.322
14100.279,12967.322
14140.223,12967.322
14180.168,12967.322
14220.112,12967.322
14260.056,12967.322
14300.0,12967.322
14339.944,12967.322
14379.888,12967.322
14419.832,12967.322
14459.777,12967.322
14499.721,12967.322
14539.665,12967.322
14579.609,12967.322
14619.553,12967.322
14659.497,12967.322
14699.441,12967.322
14739.385,12967.322
14779.33,12967.322
14819.274,12967.322
14859.218,12967.322
14899.162,12967.322
14939.106,12967.322
14979.05,12967.322
9586.592,12927.051
9626.536,12927.051
9666.48,12927.051
9706.425,12927.051
9746.369,12927.051
9786.313,12927.051
9826.257,12927.051
9866.201,12927.051
9906.145,12927.051
9946.089,12927.051
9986.034,12927.051
10025.978,12927.051
10065.922,12927.051
10105.866,12927.051
10145.81,12927.051
10185.754,12927.051
10225.698,12927.051
10265.642,12927.051
10305.587,12927.051
10345.531,12927.051
10385.475,12927.051
10425.419,12927.051
10465.363,12927.051
10505.307,12927.051
10545.251,12927.051
10585.196,12927.051
10625.14,12927.051
10665.084,12927.051
10705.028,12927.051
10744.972,12927.051
10784.916,12927.051
10824.86,12927.051
10864.804,12927.051
10904.749,12927.051
10944.693,12927.051
10984.637,12927.051
11024.581,12927.051
11064.525,12927.051
11104.469,12927.051
11144.413,12927.051
11184.358,12927.051
11224.302,12927.051
11304.19,12927.051
11344.134,12927.051
11384.078,12927.051
11424.022,12927.051
11463.966,12927.051
11503.911,12927.051
11543.855,12927.051
11583.799,12927.051
11623.743,12927.051
11663.687,12927.051
11703.631,12927.051
11743.575,12927.051
11783.52,12927.051
11823.464,12927.051
11863.408,12927.051
11903.352,12927.051
11943.296,12927.051
11983.24,12927.051
12023.184,12927.051
12063.128,12927.051
12103.073,12927.051
12143.017,12927.051
12182.961,12927.051
12222.905,12927.051
12262.849,12927.051
12302.793,12927.051
12342.737,12927.051
12382.682,12927.051
12422.626,12927.051
12462.57,12927.051
12502.514,12927.051
12542.458,12927.051
12582.402,12927.051
12622.346,12927.051
12662.291,12927.051
12702.235,12927.051
12742.179,12927.051
12782.123,12927.051
12822.067,12927.051
12862.011,12927.051
12901.955,12927.051
12941.899,12927.051
12981.844,12927.051
13021.788,12927.051
13061.732,12927.051
13101.676,12927.051
13141.62,12927.051
13181.564,12927.051
13221.508,12927.051
13261.453,12927.051
13301.397,12927.051
13341.341,12927.051
13381.285,12927.051
13421.229,12927.051
13461.173,12927.051
13501.117,12927.051
13541.061,12927.051
13581.006,12927.051
13620.95,12927.051
13660.894,12927.051
13700.838,12927.051
13740.782,12927.051
13780.726,12927.051
13820.67,12927.051
13860.615,12927.051
13900.559,12927.051
13940.503,12927.051
13980.447,12927.051
14020.391,12927.051
14060.335,12927.051
14100.279,12927.051
14140.223,12927.051
14180.168,12927.051
14220.112,12927.051
14260.056,12927.051
14300.0,12927.051
14339.944,12927.051
14379.888,12927.051
14419.832,12927.051
14459.777,12927.051
14499.721,12927.051
14539.665,12927.051
14579.609,12927.051
14619.553,12927.051
14659.497,12927.051
14699.441,12927.051
14739.385,12927.051
14779.33,12927.051
14819.274,12927.051
14859.218,12927.051
14899.162,12927.051
14939.106,12927.051
14979.05,12927.051
9546.648,12886.78
9586.592,12886.78
9626.536,12886.78
9666.48,12886.78
9706.425,12886.78
9746.369,12886.78
9786.313,12886.78
9826.257,12886.78
9866.201,12886.78
9906.145,12886.78
9946.089,12886.78
9986.034,12886.78
10025.978,12886.78
10065.922,12886.78
10105.866,12886.78
10145.81,12886.78
10185.754,12886.78
10225.698,12886.78
10265.642,12886.78
10305.587,12886.78
10345.531,12886.78
10385.475,12886.78
10425.419,12886.78
10465.363,12886.78
10505.307,12886.78
10545.251,12886.78
10585.196,12886.78
10625.14,12886.78
10665.084,12886.78
10705.028,12886.78
10744.972,12886.78
10784.916,12886.78
10824.86,12886.78
10864.804,12886.78
10904.749,12886.78
10944.693,12886.78
10984.637,12886.78
11024.581,12886.78
11064.525,12886.78
11104.469,12886.78
11144.413,12886.78
11184.358,12886.78
11224.302,12886.78
11264.246,12886.78
11304.19,12886.78
11344.134,12886.78
11384.078,12886.78
11424.022,12886.78
11463.966,12886.78
11503.911,12886.78
11543.855,12886.78
11583.799,12886.78
11623.743,12886.78
11663.687,12886.78
11703.631,12886.78
11743.575,12886.78
11783.52,12886.78
11823.464,12886.78
11863.408,12886.78
11903.352,12886.78
11943.296,12886.78
11983.24,12886.78
12023.184,12886.78
12063.128,12886.78
12103.073,12886.78
12143.017,12886.78
12182.961,12886.78
12222.905,12886.78
12262.849,12886.78
12302.793,12886.78
12342.737,12886.78
12382.682,12886.78
12422.626,12886.78
12462.57,12886.78
12502.514,12886.78
12542.458,12886.78
12582.402,12886.78
12622.346,12886.78
12662.291,12886.78
12702.235,12886.78
12742.179,12886.78
12782.123,12886.78
12822.067,12886.78
12862.011,12886.78
12901.955,12886.78
12941.899,12886.78
12981.844,12886.78
13021.788,12886.78
13061.732,12886.78
13101.676,12886.78
13141.62,12886.78
13181.564,12886.78
13221.508,12886.78
13261.453,12886.78
13301.397,12886.78
13341.341,12886.78
13381.285,12886.78
13421.229,12886.78
13461.173,12886.78
13501.117,12886.78
13541.061,12886.78
13581.006,12886.78
13620.95,12886.78
13660.894,12886.78
13700.838,12886.78
13740.782,12886.78
13780.726,12886.78
13820.67,12886.78
13860.615,12886.78
13900.559,12886.78
13940.503,12886.78
13980.447,12886.78
14020.391,12886.78
14060.335,12886.78
14100.279,12886.78
14140.223,12886.78
14180.168,12886.78
14220.112,12886.78
14260.056,12886.78
14300.0,12886.78
14339.944,12886.78
14379.888,12886.78
14419.832,12886.78
14459.777,12886.78
14499.721,12886.78
14539.665,12886.78
14579.609,12886.78
14619.553,12886.78
14659.497,12886.78
14699.441,12886.78
14739.385,12886.78
14779.33,12886.78
14819.274,12886.78
14859.218,12886.78
14899.162,12886.78
14939.106,12886.78
14979.05,12886.78
9546.648,12846.508
9586.592,12846.508
9626.536,12846.508
9666.48,12846.508
9706.425,12846.508
9746.369,12846.508
9786.313,12846.508
9826.257,12846.508
9866.201,12846.508
9906.145,12846.508
9946.089,12846.508
9986.034,12846.508
10025.978,12846.508
10065.922,12846.508
10105.866,12846.508
10145.81,12846.508
10185.754,12846.508
10225.698,12846.508
10265.642,12846.508
10305.587,12846.508
10345.531,12846.508
10385.475,12846.508
10425.419,12846.508
10465.363,12846.508
10505.307,12846.508
10545.251,12846.508
10585.196,12846.508
10625.14,12846.508
10665.084,12846.508
10705.028,12846.508
10744.972,12846.508
10784.916,12846.508
10824.86,12846.508
10864.804,12846.508
10904.749,12846.508
10944.693,12846.508
10984.637,12846.508
11024.581,12846.508
11064.525,12846.508
11104.469,12846.508
11144.413,12846.508
11184.358,12846.508
11264.246,12846.508
11304.19,12846.508
11344.134,12846.508
11384.078,12846.508
11424.022,12846.508
11463.966,12846.508
11503.911,12846.508
11543.855,12846.508
11583.799,12846.508
11623.743,12846.508
11663.687,12846.508
11703.631,12846.508
11743.575,12846.508
11783.52,12846.508
11823.464,12846.508
11863.408,12846.508
11903.352,12846.508
11943.296,12846.508
11983.24,12846.508
12023.184,12846.508
12063.128,12846.508
12103.073,12846.508
12143.017,12846.508
12182.961,12846.508
12222.905,12846.508
12262.849,12846.508
12302.793,12846.508
12342.737,12846.508
12382.682,12846.508
12422.626,12846.508
12462.57,12846.508
12502.514,12846.508
12542.458,12846.508
12582.402,12846.508
12622.346,12846.508
12662.291,12846.508
12702.235,12846.508
12742.179,12846.508
12782.123,12846.508
12822.067,12846.508
12862.011,12846.508
12901.955,12846.508
12941.899,12846.508
12981.844,12846.508
13021.788,12846.508
13061.732,12846.508
13101.676,12846.508
13141.62,12846.508
13181.564,12846.508
13221.508,12846.508
13261.453,12846.508
13301.397,12846.508
13341.341,12846.508
13381.285,12846.508
13421.229,12846.508
13461.173,12846.508
13501.117,12846.508
13541.061,12846.508
13581.006,12846.508
13620.95,12846.508
13660.894,12846.508
13700.838,12846.508
13740.782,12846.508
13780.726,12846.508
13820.67,12846.508
13860.615,12846.508
13900.559,12846.508
13940.503,12846.508
13980.447,12846.508
14020.391,12846.508
14060.335,12846.508
14100.279,12846.508
14140.223,12846.508
14180.168,12846.508
14220.112,12846.508
14260.056,12846.508
14300.0,12846.508
14339.944,12846.508
14379.888,12846.508
14419.832,12846.508
14459.777,12846.508
14499.721,12846.508
14539.665,12846.508
14579.609,12846.508
14619.553,12846.508
14659.497,12846.508
14699.441,12846.508
14739.385,12846.508
14779.33,12846.508
14819.274,12846.508
14859.218,12846.508
14899.162,12846.508
14939.106,12846.508
14979.05,12846.508
9506.704,12806.237
9546.648,12806.237
9586.592,12806.237
9626.536,12806.237
9666.48,12806.237
9706.425,12806.237
9746.369,12806.237
9786.313,12806.237
9826.257,12806.237
9866.201,12806.237
9906.145,12806.237
9946.089,12806.237
9986.034,12806.237
10025.978,12806.237
10065.922,12806.237
10105.866,12806.237
10145.81,12806.237
10185.754,12806.237
10225.698,12806.237
10265.642,12806.237
10305.587,12806.237
10345.531,12806.237
10385.475,12806.237
10425.419,12806.237
10465.363,12806.237
10505.307,12806.237
10545.251,12806.237
10585.196,12806.237
10625.14,12806.237
10665.084,12806.237
10705.028,12806.237
10744.972,12806.237
10784.916,12806.237
10824.86,12806.237
10864.804,12806.237
10904.749,12806.237
10944.693,12806.237
10984.637,12806.237
11024.581,12806.237
