Air Density [kg/m3]	1.225
3	26
3.5	133
4	270
4.5	470
5	718
5.5	1009
6	1311
6.5	1600
7	1867
7.5	2128
8	2375
8.5	2609
9	2802
9.5	2925
10	2983
10.5	3015
11	3030
11.5	3040
12	3047
12.5	3047
13	3047
13.5	3047
14	3047
14.5	3047
15	3047
15.5	3047
16	3047
16.5	3047
17	3047
17.5	3047
18	3047
18.5	3047
19	3009
19.5	2952
20	2854
20.5	2690
21	2512
21.5	2306
22	2115
22.5	1933
23	1757
23.5	1640
24	1545
