Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
25,49,88933.29999999999,7.268339,33.4,38.75,37.76,38.85,30.45,20.28,19.96
26,49,88933.29999999997,7.4729602,33.4,38.75,37.76,38.85,30.45,20.28,19.96
27,49,88933.29999999997,7.096619,33.4,38.75,37.76,38.85,30.45,20.28,19.96
28,49,88933.29999999997,7.1798792,33.4,38.75,37.76,38.85,30.45,20.28,19.96
29,49,88933.29999999997,7.2653088,33.4,38.75,37.76,38.85,30.45,20.28,19.96
30,49,88933.29999999997,7.2312376,33.4,38.75,37.76,38.85,30.45,20.28,19.96
31,49,88933.29999999997,7.0843424,33.4,38.75,37.76,38.85,30.45,20.28,19.96
32,49,88933.29999999997,7.2202998,33.4,38.75,37.76,38.85,30.45,20.28,19.96
33,49,88933.29999999997,7.1857346,33.4,38.75,37.76,38.85,30.45,20.28,19.96
34,49,88933.29999999997,7.2413771,33.4,38.75,37.76,38.85,30.45,20.28,19.96
35,49,88933.29999999997,7.1223844,33.4,38.75,37.76,38.85,30.45,20.28,19.96
36,49,88933.29999999997,7.2025467,33.4,38.75,37.76,38.85,30.45,20.28,19.96
37,49,88933.29999999997,7.348681,33.4,38.75,37.76,38.85,30.45,20.28,19.96
38,49,88933.29999999997,9.3027337,33.4,38.75,37.76,38.85,30.45,20.28,19.96
39,49,88933.29999999997,7.0381641,33.4,38.75,37.76,38.85,30.45,20.28,19.96
40,49,88933.29999999997,6.9578588,33.4,38.75,37.76,38.85,30.45,20.28,19.96
41,49,88933.29999999997,7.2047205,33.4,38.75,37.76,38.85,30.45,20.28,19.96
42,49,88933.29999999997,7.0900399,33.4,38.75,37.76,38.85,30.45,20.28,19.96
43,49,88933.29999999997,7.1886347,33.4,38.75,37.76,38.85,30.45,20.28,19.96
44,49,88933.29999999997,7.1418488,33.4,38.75,37.76,38.85,30.45,20.28,19.96
45,49,88933.29999999997,7.683732,33.4,38.75,37.76,38.85,30.45,20.28,19.96
46,49,88933.29999999997,8.4045151,33.4,38.75,37.76,38.85,30.45,20.28,19.96
47,49,88933.29999999997,8.2521381,33.4,38.75,37.76,38.85,30.45,20.28,19.96
48,49,88933.29999999997,7.8971716,33.4,38.75,37.76,38.85,30.45,20.28,19.96
49,49,88933.29999999997,8.4535444,33.4,38.75,37.76,38.85,30.45,20.28,19.96
50,49,88933.29999999997,7.8385773,33.4,38.75,37.76,38.85,30.45,20.28,19.96
51,49,88933.29999999997,8.3660293,33.4,38.75,37.76,38.85,30.45,20.28,19.96
52,49,88933.29999999997,8.3563365,33.4,38.75,37.76,38.85,30.45,20.28,19.96
53,49,88933.29999999997,8.0795242,33.4,38.75,37.76,38.85,30.45,20.28,19.96
54,49,88933.29999999997,8.4165716,33.4,38.75,37.76,38.85,30.45,20.28,19.96
55,49,88933.29999999997,10.4720518,33.4,38.75,37.76,38.85,30.45,20.28,19.96
56,49,88933.29999999997,7.4035181,33.4,38.75,37.76,38.85,30.45,20.28,19.96
57,49,88933.29999999997,7.3159265,33.4,38.75,37.76,38.85,30.45,20.28,19.96
58,49,88933.29999999997,9.6623453,33.4,38.75,37.76,38.85,30.45,20.28,19.96
59,49,88933.29999999997,6.9234599,33.4,38.75,37.76,38.85,30.45,20.28,19.96
60,49,88933.29999999997,7.1154344,33.4,38.75,37.76,38.85,30.45,20.28,19.96
61,49,88933.29999999997,7.1572483,33.4,38.75,37.76,38.85,30.45,20.28,19.96
62,49,88933.29999999997,7.0999475,33.4,38.75,37.76,38.85,30.45,20.28,19.96
63,49,88933.29999999997,7.2366017,33.4,38.75,37.76,38.85,30.45,20.28,19.96
64,49,88933.29999999997,7.1787021,33.4,38.75,37.76,38.85,30.45,20.28,19.96
65,49,88933.29999999997,7.233036,33.4,38.75,37.76,38.85,30.45,20.28,19.96
66,49,88933.29999999997,7.2242063,33.4,38.75,37.76,38.85,30.45,20.28,19.96
67,49,88933.29999999997,7.2902799,33.4,38.75,37.76,38.85,30.45,20.28,19.96
68,49,88933.29999999997,7.1229826,33.4,38.75,37.76,38.85,30.45,20.28,19.96
69,49,88933.29999999997,7.2000984,33.4,38.75,37.76,38.85,30.45,20.28,19.96
70,49,88933.29999999997,7.2161623,33.4,38.75,37.76,38.85,30.45,20.28,19.96
71,49,88933.29999999997,7.2220338,33.4,38.75,37.76,38.85,30.45,20.28,19.96
72,49,88933.29999999997,7.0803564,33.4,38.75,37.76,38.85,30.45,20.28,19.96
73,49,88933.29999999997,7.764772,33.4,38.75,37.76,38.85,30.45,20.28,19.96
74,49,88933.29999999997,7.1050674,33.4,38.75,37.76,38.85,30.45,20.28,19.96
75,49,88933.29999999997,7.2706352,33.4,38.75,37.76,38.85,30.45,20.28,19.96
76,49,88933.29999999997,7.191336,33.4,38.75,37.76,38.85,30.45,20.28,19.96
77,49,88933.29999999997,7.3286306,33.4,38.75,37.76,38.85,30.45,20.28,19.96
78,49,88933.29999999997,7.2349253,33.4,38.75,37.76,38.85,30.45,20.28,19.96
79,49,88933.29999999997,7.3522385,33.4,38.75,37.76,38.85,30.45,20.28,19.96
80,49,88933.29999999997,7.1857793,33.4,38.75,37.76,38.85,30.45,20.28,19.96
81,49,88933.29999999997,7.3190453,33.4,38.75,37.76,38.85,30.45,20.28,19.96
82,49,88933.29999999997,7.216707,33.4,38.75,37.76,38.85,30.45,20.28,19.96
83,49,88933.29999999997,7.2263952,33.4,38.75,37.76,38.85,30.45,20.28,19.96
84,49,88933.29999999997,7.352023,33.4,38.75,37.76,38.85,30.45,20.28,19.96
85,49,88933.29999999997,7.3139637,33.4,38.75,37.76,38.85,30.45,20.28,19.96
86,49,88933.29999999997,7.2081341,33.4,38.75,37.76,38.85,30.45,20.28,19.96
87,49,88933.29999999997,7.2584287,33.4,38.75,37.76,38.85,30.45,20.28,19.96
88,49,88933.29999999997,7.1850534,33.4,38.75,37.76,38.85,30.45,20.28,19.96
89,49,88933.29999999997,7.5327801,33.4,38.75,37.76,38.85,30.45,20.28,19.96
90,49,88933.29999999997,7.4532535,33.4,38.75,37.76,38.85,30.45,20.28,19.96
91,49,88933.29999999997,7.5371199,33.4,38.75,37.76,38.85,30.45,20.28,19.96
92,49,88933.29999999997,7.1956387,33.4,38.75,37.76,38.85,30.45,20.28,19.96
93,49,88933.29999999997,7.1377304,33.4,38.75,37.76,38.85,30.45,20.28,19.96
94,49,88933.29999999997,7.7750627,33.4,38.75,37.76,38.85,30.45,20.28,19.96
95,49,88933.29999999997,8.0067273,33.4,38.75,37.76,38.85,30.45,20.28,19.96
96,49,88933.29999999997,7.4326523,33.4,38.75,37.76,38.85,30.45,20.28,19.96
97,49,88933.29999999997,8.6011421,33.4,38.75,37.76,38.85,30.45,20.28,19.96
98,49,88933.29999999997,7.0551859,33.4,38.75,37.76,38.85,30.45,20.28,19.96
99,49,88933.29999999997,7.4587118,33.4,38.75,37.76,38.85,30.45,20.28,19.96
100,49,88933.29999999997,9.5936129,33.4,38.75,37.76,38.85,30.45,20.28,19.96
