X [m],Y [m],NUM,MODO,Index_x,Index_y
9826.256983240224,11557.830508474577,1,0,246,287
9826.256983240224,12000.813559322034,2,0,246,298
9826.256983240224,12443.796610169491,3,0,246,309
9826.256983240224,12886.77966101695,4,0,246,320
11224.301675977653,10228.881355932202,5,0,281,254
11224.301675977653,10671.864406779661,6,0,281,265
11224.301675977653,11114.847457627118,7,3,281,276
11224.301675977653,11557.830508474577,8,3,281,287
11224.301675977653,12000.813559322034,9,3,281,298
11224.301675977653,12443.796610169491,10,5,281,309
11224.301675977653,12886.77966101695,11,5,281,320
11224.301675977653,13329.762711864407,12,5,281,331
11224.301675977653,13772.745762711864,13,3,281,342
11224.301675977653,14215.728813559323,14,3,281,353
11224.301675977653,14658.71186440678,15,3,281,364
11224.301675977653,15101.694915254237,16,0,281,375
12622.346368715083,9785.898305084746,17,0,316,243
12622.346368715083,10228.881355932202,18,0,316,254
12622.346368715083,10671.864406779661,19,0,316,265
12622.346368715083,11114.847457627118,20,3,316,276
12622.346368715083,11557.830508474577,21,5,316,287
12622.346368715083,12000.813559322034,22,5,316,298
12622.346368715083,12443.796610169491,23,8,316,309
12622.346368715083,12886.77966101695,24,9,316,320
12622.346368715083,13329.762711864407,25,5,316,331
14020.391061452514,8899.93220338983,26,0,351,221
14020.391061452514,9342.915254237289,27,0,351,232
14020.391061452514,9785.898305084746,28,0,351,243
14020.391061452514,10228.881355932202,29,0,351,254
14020.391061452514,10671.864406779661,30,0,351,265
14020.391061452514,11114.847457627118,31,2,351,276
14020.391061452514,11557.830508474577,32,3,351,287
14020.391061452514,12000.813559322034,33,3,351,298
14020.391061452514,12443.796610169491,34,5,351,309
14020.391061452514,12886.77966101695,35,5,351,320
14020.391061452514,13329.762711864407,36,5,351,331
15418.435754189944,9342.915254237289,37,0,386,232
15418.435754189944,9785.898305084746,38,0,386,243
15418.435754189944,10228.881355932202,39,0,386,254
15418.435754189944,10671.864406779661,40,0,386,265
15418.435754189944,11114.847457627118,41,0,386,276
16816.480446927373,8899.93220338983,42,0,421,221
16816.480446927373,9342.915254237289,43,0,421,232
16816.480446927373,9785.898305084746,44,0,421,243
16816.480446927373,10228.881355932202,45,0,421,254
16816.480446927373,10671.864406779661,46,0,421,265
18214.525139664805,8456.949152542373,47,0,456,210
18214.525139664805,8899.93220338983,48,0,456,221
18214.525139664805,9342.915254237289,49,0,456,232
18214.525139664805,9785.898305084746,50,0,456,243
18214.525139664805,10228.881355932202,51,0,456,254
18214.525139664805,10671.864406779661,52,0,456,265
