X [m],Y [m],NUM,MODO,Index_x,Index_y
9546.648044692738,11920.271186440677,1,13,239,296
9546.648044692738,12121.627118644068,2,11,239,301
9546.648044692738,12322.983050847457,3,11,239,306
9546.648044692738,12524.338983050848,4,11,239,311
9546.648044692738,12725.694915254237,5,11,239,316
9826.256983240224,11316.203389830509,6,11,246,281
9826.256983240224,11517.559322033898,7,11,246,286
9826.256983240224,11718.915254237289,8,11,246,291
9826.256983240224,11920.271186440677,9,11,246,296
9826.256983240224,12121.627118644068,10,11,246,301
9826.256983240224,12322.983050847457,11,11,246,306
9826.256983240224,12524.338983050848,12,11,246,311
9826.256983240224,12725.694915254237,13,11,246,316
9826.256983240224,12927.050847457627,14,11,246,321
9826.256983240224,13128.406779661016,15,11,246,326
9826.256983240224,13531.118644067798,16,11,246,336
10105.86592178771,10712.135593220339,17,11,253,266
10105.86592178771,10913.49152542373,18,11,253,271
10105.86592178771,11114.847457627118,19,11,253,276
10105.86592178771,11316.203389830509,20,11,253,281
10105.86592178771,11517.559322033898,21,11,253,286
10105.86592178771,11718.915254237289,22,11,253,291
10105.86592178771,11920.271186440677,23,11,253,296
10105.86592178771,12121.627118644068,24,12,253,301
10105.86592178771,12322.983050847457,25,12,253,306
10105.86592178771,12524.338983050848,26,12,253,311
10105.86592178771,12725.694915254237,27,12,253,316
10105.86592178771,12927.050847457627,28,12,253,321
10105.86592178771,13128.406779661016,29,12,253,326
10105.86592178771,13329.762711864407,30,11,253,331
10105.86592178771,13531.118644067798,31,11,253,336
10105.86592178771,13732.474576271186,32,11,253,341
10105.86592178771,13933.830508474577,33,11,253,346
10105.86592178771,14135.186440677966,34,11,253,351
10105.86592178771,14336.542372881357,35,11,253,356
10385.474860335196,10108.06779661017,36,11,260,251
10385.474860335196,10309.42372881356,37,11,260,256
10385.474860335196,10510.77966101695,38,11,260,261
10385.474860335196,10712.135593220339,39,12,260,266
10385.474860335196,10913.49152542373,40,12,260,271
10385.474860335196,11114.847457627118,41,12,260,276
10385.474860335196,11316.203389830509,42,12,260,281
10385.474860335196,11517.559322033898,43,12,260,286
10385.474860335196,11718.915254237289,44,12,260,291
10385.474860335196,11920.271186440677,45,12,260,296
10385.474860335196,12121.627118644068,46,12,260,301
10385.474860335196,12322.983050847457,47,12,260,306
10385.474860335196,12524.338983050848,48,12,260,311
10385.474860335196,12725.694915254237,49,12,260,316
10385.474860335196,12927.050847457627,50,12,260,321
10385.474860335196,13128.406779661016,51,12,260,326
10385.474860335196,13329.762711864407,52,12,260,331
10385.474860335196,13531.118644067798,53,12,260,336
10385.474860335196,13732.474576271186,54,12,260,341
10385.474860335196,13933.830508474577,55,12,260,346
10385.474860335196,14135.186440677966,56,11,260,351
10385.474860335196,14336.542372881357,57,11,260,356
10385.474860335196,14537.898305084746,58,11,260,361
10385.474860335196,14739.254237288136,59,11,260,366
10385.474860335196,14940.610169491525,60,11,260,371
10665.083798882682,10108.06779661017,61,12,267,251
10665.083798882682,10309.42372881356,62,12,267,256
10665.083798882682,10510.77966101695,63,12,267,261
10665.083798882682,10712.135593220339,64,12,267,266
10665.083798882682,10913.49152542373,65,12,267,271
10665.083798882682,11114.847457627118,66,12,267,276
10665.083798882682,11316.203389830509,67,12,267,281
10665.083798882682,11517.559322033898,68,12,267,286
10665.083798882682,11718.915254237289,69,12,267,291
10665.083798882682,11920.271186440677,70,12,267,296
10665.083798882682,12121.627118644068,71,12,267,301
10665.083798882682,12322.983050847457,72,13,267,306
10665.083798882682,12524.338983050848,73,12,267,311
10665.083798882682,12725.694915254237,74,12,267,316
10665.083798882682,12927.050847457627,75,13,267,321
10665.083798882682,13128.406779661016,76,12,267,326
10665.083798882682,13329.762711864407,77,12,267,331
10665.083798882682,13531.118644067798,78,12,267,336
10665.083798882682,13732.474576271186,79,12,267,341
10665.083798882682,13933.830508474577,80,13,267,346
10665.083798882682,14135.186440677966,81,13,267,351
10665.083798882682,14336.542372881357,82,13,267,356
10665.083798882682,14537.898305084746,83,12,267,361
10665.083798882682,14739.254237288136,84,11,267,366
10665.083798882682,14940.610169491525,85,11,267,371
10944.692737430167,10108.06779661017,86,12,274,251
10944.692737430167,10309.42372881356,87,12,274,256
10944.692737430167,10510.77966101695,88,13,274,261
10944.692737430167,10712.135593220339,89,13,274,266
10944.692737430167,10913.49152542373,90,13,274,271
10944.692737430167,11114.847457627118,91,13,274,276
10944.692737430167,11316.203389830509,92,13,274,281
10944.692737430167,11517.559322033898,93,13,274,286
10944.692737430167,11718.915254237289,94,13,274,291
10944.692737430167,11920.271186440677,95,13,274,296
10944.692737430167,12121.627118644068,96,13,274,301
10944.692737430167,12322.983050847457,97,13,274,306
10944.692737430167,12524.338983050848,98,13,274,311
10944.692737430167,12725.694915254237,99,13,274,316
10944.692737430167,12927.050847457627,100,14,274,321
10944.692737430167,13128.406779661016,101,14,274,326
10944.692737430167,13329.762711864407,102,13,274,331
10944.692737430167,13531.118644067798,103,13,274,336
10944.692737430167,13732.474576271186,104,13,274,341
10944.692737430167,13933.830508474577,105,13,274,346
10944.692737430167,14135.186440677966,106,13,274,351
10944.692737430167,14336.542372881357,107,13,274,356
10944.692737430167,14537.898305084746,108,13,274,361
10944.692737430167,14739.254237288136,109,13,274,366
10944.692737430167,14940.610169491525,110,11,274,371
11224.301675977653,9906.71186440678,111,15,281,246
11224.301675977653,10108.06779661017,112,13,281,251
11224.301675977653,10309.42372881356,113,13,281,256
11224.301675977653,10510.77966101695,114,13,281,261
11224.301675977653,10712.135593220339,115,13,281,266
11224.301675977653,10913.49152542373,116,13,281,271
11224.301675977653,11114.847457627118,117,13,281,276
11224.301675977653,11316.203389830509,118,13,281,281
11224.301675977653,11517.559322033898,119,13,281,286
11224.301675977653,11718.915254237289,120,13,281,291
11224.301675977653,11920.271186440677,121,13,281,296
11224.301675977653,12121.627118644068,122,14,281,301
11224.301675977653,12322.983050847457,123,14,281,306
11224.301675977653,12524.338983050848,124,13,281,311
11224.301675977653,12725.694915254237,125,14,281,316
11224.301675977653,12927.050847457627,126,15,281,321
11224.301675977653,13128.406779661016,127,15,281,326
11224.301675977653,13329.762711864407,128,15,281,331
11224.301675977653,13531.118644067798,129,15,281,336
11224.301675977653,13732.474576271186,130,15,281,341
11224.301675977653,13933.830508474577,131,15,281,346
11224.301675977653,14135.186440677966,132,15,281,351
11224.301675977653,14336.542372881357,133,15,281,356
11224.301675977653,14537.898305084746,134,13,281,361
11224.301675977653,14739.254237288136,135,13,281,366
11224.301675977653,14940.610169491525,136,13,281,371
11224.301675977653,15141.966101694916,137,12,281,376
11503.910614525139,10108.06779661017,138,13,288,251
11503.910614525139,10309.42372881356,139,14,288,256
11503.910614525139,10510.77966101695,140,14,288,261
11503.910614525139,10712.135593220339,141,15,288,266
11503.910614525139,10913.49152542373,142,15,288,271
11503.910614525139,11114.847457627118,143,15,288,276
11503.910614525139,11316.203389830509,144,15,288,281
11503.910614525139,11517.559322033898,145,15,288,286
11503.910614525139,11718.915254237289,146,14,288,291
11503.910614525139,11920.271186440677,147,14,288,296
11503.910614525139,12121.627118644068,148,15,288,301
11503.910614525139,12322.983050847457,149,15,288,306
11503.910614525139,12524.338983050848,150,15,288,311
11503.910614525139,12725.694915254237,151,15,288,316
11503.910614525139,12927.050847457627,152,15,288,321
11503.910614525139,13128.406779661016,153,15,288,326
11503.910614525139,13329.762711864407,154,15,288,331
11503.910614525139,13531.118644067798,155,15,288,336
11503.910614525139,13732.474576271186,156,15,288,341
11503.910614525139,13933.830508474577,157,15,288,346
11503.910614525139,14135.186440677966,158,15,288,351
11503.910614525139,14336.542372881357,159,15,288,356
11503.910614525139,14537.898305084746,160,15,288,361
11503.910614525139,14739.254237288136,161,15,288,366
11503.910614525139,14940.610169491525,162,13,288,371
11503.910614525139,15141.966101694916,163,13,288,376
11503.910614525139,15343.322033898305,164,12,288,381
11783.519553072625,9906.71186440678,165,15,295,246
11783.519553072625,10108.06779661017,166,15,295,251
11783.519553072625,10309.42372881356,167,15,295,256
11783.519553072625,10510.77966101695,168,15,295,261
11783.519553072625,10712.135593220339,169,15,295,266
11783.519553072625,10913.49152542373,170,15,295,271
11783.519553072625,11114.847457627118,171,15,295,276
11783.519553072625,11316.203389830509,172,15,295,281
11783.519553072625,11517.559322033898,173,15,295,286
11783.519553072625,11718.915254237289,174,15,295,291
11783.519553072625,11920.271186440677,175,15,295,296
11783.519553072625,12121.627118644068,176,15,295,301
11783.519553072625,12322.983050847457,177,15,295,306
11783.519553072625,12524.338983050848,178,15,295,311
11783.519553072625,12725.694915254237,179,15,295,316
11783.519553072625,12927.050847457627,180,15,295,321
11783.519553072625,13128.406779661016,181,15,295,326
11783.519553072625,13329.762711864407,182,15,295,331
11783.519553072625,13531.118644067798,183,15,295,336
11783.519553072625,13732.474576271186,184,15,295,341
11783.519553072625,13933.830508474577,185,15,295,346
11783.519553072625,14135.186440677966,186,15,295,351
11783.519553072625,14336.542372881357,187,15,295,356
11783.519553072625,14537.898305084746,188,15,295,361
11783.519553072625,14739.254237288136,189,15,295,366
11783.519553072625,14940.610169491525,190,15,295,371
11783.519553072625,15141.966101694916,191,13,295,376
11783.519553072625,15343.322033898305,192,13,295,381
12063.128491620111,9705.35593220339,193,15,302,241
12063.128491620111,9906.71186440678,194,15,302,246
12063.128491620111,10108.06779661017,195,15,302,251
12063.128491620111,10309.42372881356,196,15,302,256
12063.128491620111,10510.77966101695,197,15,302,261
12063.128491620111,10712.135593220339,198,15,302,266
12063.128491620111,10913.49152542373,199,15,302,271
12063.128491620111,11114.847457627118,200,15,302,276
12063.128491620111,11316.203389830509,201,15,302,281
12063.128491620111,11517.559322033898,202,15,302,286
12063.128491620111,11718.915254237289,203,15,302,291
12063.128491620111,11920.271186440677,204,15,302,296
12063.128491620111,12121.627118644068,205,15,302,301
12063.128491620111,12322.983050847457,206,15,302,306
12063.128491620111,12524.338983050848,207,15,302,311
12063.128491620111,12725.694915254237,208,15,302,316
12063.128491620111,12927.050847457627,209,15,302,321
12063.128491620111,13128.406779661016,210,15,302,326
12063.128491620111,13329.762711864407,211,15,302,331
12063.128491620111,13531.118644067798,212,15,302,336
12063.128491620111,13732.474576271186,213,15,302,341
12342.737430167597,9705.35593220339,214,15,309,241
12342.737430167597,9906.71186440678,215,15,309,246
12342.737430167597,10108.06779661017,216,15,309,251
12342.737430167597,10309.42372881356,217,15,309,256
12342.737430167597,10510.77966101695,218,15,309,261
12342.737430167597,10712.135593220339,219,15,309,266
12342.737430167597,10913.49152542373,220,15,309,271
