X [m],Y [m],NUM,MODO,Index_x,Index_y
10105.86592178771,10551.050847457627,1,0,253,262
10105.86592178771,11718.915254237289,2,0,253,291
10105.86592178771,12886.77966101695,3,0,253,320
10105.86592178771,14054.64406779661,4,0,253,349
10665.083798882682,10551.050847457627,5,0,267,262
10665.083798882682,11718.915254237289,6,0,267,291
10665.083798882682,12886.77966101695,7,0,267,320
10665.083798882682,14054.64406779661,8,0,267,349
11224.301675977653,10551.050847457627,9,0,281,262
11224.301675977653,11718.915254237289,10,0,281,291
11224.301675977653,12886.77966101695,11,0,281,320
11224.301675977653,14054.64406779661,12,0,281,349
11224.301675977653,15222.50847457627,13,0,281,378
11783.519553072625,10551.050847457627,14,0,295,262
11783.519553072625,11718.915254237289,15,0,295,291
11783.519553072625,12886.77966101695,16,5,295,320
11783.519553072625,14054.64406779661,17,0,295,349
11783.519553072625,15222.50847457627,18,0,295,378
12342.737430167597,10551.050847457627,19,0,309,262
12342.737430167597,11718.915254237289,20,3,309,291
12342.737430167597,12886.77966101695,21,8,309,320
12901.95530726257,10551.050847457627,22,0,323,262
12901.95530726257,11718.915254237289,23,0,323,291
12901.95530726257,12886.77966101695,24,6,323,320
13461.173184357542,10551.050847457627,25,0,337,262
13461.173184357542,11718.915254237289,26,0,337,291
13461.173184357542,12886.77966101695,27,2,337,320
14020.391061452514,9383.186440677966,28,0,351,233
14020.391061452514,10551.050847457627,29,0,351,262
14020.391061452514,11718.915254237289,30,0,351,291
14020.391061452514,12886.77966101695,31,0,351,320
14579.608938547486,9383.186440677966,32,0,365,233
14579.608938547486,10551.050847457627,33,0,365,262
14579.608938547486,11718.915254237289,34,0,365,291
14579.608938547486,12886.77966101695,35,0,365,320
15138.826815642458,9383.186440677966,36,0,379,233
15138.826815642458,10551.050847457627,37,0,379,262
15698.04469273743,9383.186440677966,38,0,393,233
15698.04469273743,10551.050847457627,39,0,393,262
16257.262569832403,9383.186440677966,40,0,407,233
16257.262569832403,10551.050847457627,41,0,407,262
16816.480446927373,9383.186440677966,42,0,421,233
16816.480446927373,10551.050847457627,43,0,421,262
17375.698324022345,9383.186440677966,44,0,435,233
17375.698324022345,10551.050847457627,45,0,435,262
17934.916201117318,9383.186440677966,46,0,449,233
17934.916201117318,10551.050847457627,47,0,449,262
18494.13407821229,9383.186440677966,48,0,463,233
18494.13407821229,10551.050847457627,49,0,463,262
19053.351955307262,9383.186440677966,50,0,477,233
